,genes
3265,BCL2L2
3266,C11orf80
3267,GRIN3A
3268,ARVCF
3269,NPTX2
3270,PDCD2
3271,PRKCI
3272,KCNS2
3273,SLC16A7
3274,GPC1
3275,PTPRH
3276,HDAC10
3277,PDHA1
3278,SHISA9
3279,HTR3A
3280,PYGO1
3281,CTSB
3282,ENDOD1
3283,DYDC2
3284,KDM5B
3285,STX12
3286,RASSF8
3287,ARHGAP9
3288,ITPKA
3289,PMM1
3290,LRRC41
3291,ING5
3292,GIT1
3293,SOCS1
3294,RPS6KC1
3295,MAPK13
3296,BCHE
3297,HTR7
3298,ZC3HAV1
3299,ALOX5
3300,ALDH1L2
3301,ALS2CL
3302,GPR161
3303,CNOT10
3304,ASIC4
3305,ATXN1
3306,F12
3307,FBLN5
3308,TMEM241
3309,KCTD9
3310,ITGB1BP1
3311,RPUSD4
3312,ACADL
3313,ARHGEF16
3314,AKT1
3315,HSPB3
3316,YPEL5
3317,TBCK
3318,TRIM23
3319,DCAF10
3320,CHD7
3321,NUP98
3322,C3orf33
3323,ATXN7L3
3324,TMC6
3325,SOBP
3326,CRYM
3327,SLC39A14
3328,MSL3
3329,HIRA
3330,MEIS3
3331,TMTC2
3332,CNTN5
3333,IGFBP5
3334,DPF1
3335,STRBP
3336,LRBA
3337,HRH1
3338,PANX2
3339,GNG2
3340,SYNE1
3341,KRBA1
3342,KCNJ9
3343,LCMT2
3344,PLXDC1
3345,RIC8B
3346,SYT9
3347,NGEF
3348,PDK2
3349,RING1
3350,RASD2
3351,BAK1
3352,ECHDC3
3353,PIAS1
3354,SPHK1
3355,CCZ1
3356,PTGFR
3357,RARRES2
3358,DUSP6
3359,TFIP11
3360,UNC45A
3361,TNPO3
3362,VTA1
3363,HERC4
3364,PIH1D1
3365,AIFM1
3366,PKIB
3367,CCDC28B
3368,TIMP2
3369,OXSR1
3370,DTWD2
3371,MARK4
3372,DCAF15
3373,GTDC1
3374,FAM217B
3375,COL19A1
3376,ZNF423
3377,FGFR1OP2
3378,SETDB2
3379,MTCH1
3380,HERC1
3381,CCDC158
3382,MRPS12
3383,TMEM215
3384,TRNAU1AP
3385,PARP11
3386,MANBAL
3387,AP2M1
3388,DNAJA3
3389,BECN1
3390,ARMC9
3391,PLEKHG5
3392,RBM10
3393,LIPC
3394,IGFBP3
3395,DLEU7
3396,TULP2
3397,DLG3
3398,SETBP1
3399,KLHL2
3400,CAMK2D
3401,LRRC59
3402,CALN1
3403,NUDT6
3404,MEGF10
3405,RANBP17
3406,LAMP2
3407,DCLRE1A
3408,FBXW5
3409,GSPT1
3410,IGHMBP2
3411,PCDH20
3412,SGK1
3413,ZC3HAV1L
3414,RASGRF2
3415,CERS4
3416,DDX54
3417,RDX
3418,SCAMP5
3419,KIAA1614
3420,ZFP2
3421,RDH12
3422,TENM2
3423,PNLDC1
3424,MMS22L
3425,TMEM145
3426,SCYL1
3427,ATP7B
3428,SMAP2
3429,CACNA1C
3430,HOMER1
3431,TRAF2
3432,SYN3
3433,NR4A2
3434,BAG3
3435,MAGI3
3436,APBA2
3437,LPP
3438,LHX6
3439,ASB6
3440,KCNJ8
3441,BDNF
3442,CACNG7
3443,TFCP2
3444,BDH2
3445,TRIM17
3446,MN1
3447,LDB3
3448,CACNG8
3449,CKAP2
3450,SLC48A1
3451,PPA2
3452,PLK1
3453,SLC35B1
3454,TRIAP1
3455,ABCA1
3456,ANXA4
3457,RASGRF1
3458,PDE7B
3459,POLR3A
3460,ARL3
3461,LITAF
3462,ZNF502
3463,UBE2D2
3464,SUOX
3465,MAGT1
3466,TSPYL2
3467,LRRN1
3468,AEBP1
3469,DACH2
3470,SIRT5
3471,DNAJC17
3472,TAF1C
3473,PTPN13
3474,TRPM7
3475,DNM1
3476,THSD4
3477,HUNK
3478,FCHSD2
3479,C8G
3480,VSNL1
3481,POLR3C
3482,DERA
3483,CDCA7L
3484,MET
3485,TUSC1
3486,TIMP1
3487,LRP3
3488,PWWP2A
3489,GSTO2
3490,SOX5
3491,UROD
3492,C4orf33
3493,GFPT2
3494,ATP6V1C1
3495,NPM3
3496,ZBTB11
3497,MSRA
3498,LRRC1
3499,MAP3K1
3500,ANXA3
3501,LSM11
3502,HPS6
3503,ZNF174
3504,MAPK8IP2
3505,MATN4
3506,SNTB2
3507,CDC5L
3508,IFITM2
3509,GOT2
3510,ZSWIM7
3511,VPS51
3512,EPHA3
3513,NECAB1
3514,EFCAB6
3515,DNAJC19
3516,RAP2B
3517,ORC2
3518,GPR27
3519,RAD9A
3520,ARFGEF1
3521,MNT
3522,PDYN
3523,KLHL25
3524,CLEC16A
3525,FAM228B
3526,FLRT2
3527,MED23
3528,WDR62
3529,LRSAM1
3530,EMID1
3531,NEFH
3532,RALGPS1
3533,GGNBP2
3534,SLU7
3535,IYD
3536,TTC29
3537,DZANK1
3538,GLIPR1
3539,TRNP1
3540,MBD3
3541,TMEM117
3542,SRGAP3
3543,MR1
3544,PRKCH
3545,DDX51
3546,TUBA1B
3547,PRICKLE2
3548,POLR2D
3549,TAC3
3550,NXPH1
3551,DCXR
3552,ADAM10
3553,PHC1
3554,TMEM128
3555,PLCXD3
3556,FMN1
3557,SRF
3558,UIMC1
3559,PLD1
3560,STK32B
3561,NT5C3B
3562,TMEM71
3563,FAM98A
3564,ZNF668
3565,TXNDC16
3566,FAM78B
3567,MUSK
3568,OSTF1
3569,PASK
3570,GFOD2
3571,BLOC1S2
3572,PPP3CA
3573,NEGR1
3574,AXIN2
3575,FAM214A
3576,ZDHHC22
3577,PGBD1
3578,VRK1
3579,KBTBD7
3580,PHLDB1
3581,NETO1
3582,STAT4
3583,LHX2
3584,TBC1D25
3585,AGAP3
3586,CSNK1G2
3587,CPNE6
3588,MYO1C
3589,CUEDC1
3590,CEBPB
3591,NOL12
3592,GFOD1
3593,COPS3
3594,COL18A1
3595,GATM
3596,PRPS2
3597,ADAMTS19
3598,E4F1
3599,LYSMD2
3600,GABRG3
3601,TMEM178B
3602,ZC3H12B
3603,DCPS
3604,RTKN2
3605,PLEKHF1
3606,IFT43
3607,CARD6
3608,FRMD6
3609,MCRS1
3610,LEO1
3611,PDLIM7
3612,EXPH5
3613,EMP3
3614,GRIA2
3615,FAM135B
3616,YES1
3617,ZMYM2
3618,GOLM1
3619,TNK2
3620,SNX9
3621,SAMD4A
3622,EIF1AX
3623,ZNF629
3624,KLF9
3625,COQ10B
3626,CNTNAP3
3627,DISP2
3628,BATF3
3629,APMAP
3630,ABCB10
3631,MAPK12
3632,KCNJ4
3633,MRS2
3634,DSTYK
3635,KCNK3
3636,DDX41
3637,MTF2
3638,BEND7
3639,RMI2
3640,PSME3
3641,MOSPD2
3642,WDR4
3643,HAPLN1
3644,TCTA
3645,KDR
3646,CDK20
3647,MAP4
3648,ANGPTL2
3649,SPRYD7
3650,UPP2
3651,CDC23
3652,DUS2
3653,DOK4
3654,FJX1
3655,KIAA0232
3656,PPWD1
3657,MDH1B
3658,SCG3
3659,NR3C2
3660,LIPG
3661,LRIF1
3662,MYT1
3663,FGFBP3
3664,TCAP
3665,SLC23A2
3666,ADM
3667,PUS1
3668,ICMT
3669,RAB26
3670,GCNT4
3671,TMEM8B
3672,PTK2B
3673,FKBP11
3674,LRRC47
3675,SIK2
3676,CPQ
3677,GABRA4
3678,PALMD
3679,TBC1D8
3680,FAM131B
3681,VIPR2
3682,TMEM196
3683,FEM1B
3684,MACROD1
3685,NHLRC3
3686,ZBTB10
3687,DDB2
3688,ZBTB16
3689,KLHL18
3690,SLC12A2
3691,SREBF1
3692,SPAG6
3693,CIART
3694,OVGP1
3695,KIRREL2
3696,LY6H
3697,CHORDC1
3698,SLCO2A1
3699,SRPK1
3700,TLL1
3701,SH3BP5L
3702,SLC9A9
3703,ATP10A
3704,UBAP2
3705,NR2C1
3706,HS3ST2
3707,RAB9A
3708,RYK
3709,PNMA3
3710,DLC1
3711,DCDC2
3712,WASF2
3713,ST6GALNAC3
3714,KAT8
3715,ANKRD9
3716,FLOT1
3717,P4HTM
3718,HOPX
3719,HAUS7
3720,YY1
3721,FBXL20
3722,ABCA9
3723,TMEM158
3724,TRMT2B
3725,CTNND2
3726,SALL3
3727,RRAS2
3728,NIF3L1
3729,GBF1
3730,FOXJ3
3731,SLC6A7
3732,DCAF7
3733,PPP1R36
3734,PCDHB6
3735,ADAMTS3
3736,CREB3L3
3737,STON2
3738,ZMYND19
3739,EIF2B4
3740,KDM7A
3741,SMAD5
3742,PLAGL1
3743,CERS6
3744,RPTOR
3745,P2RY1
3746,ARMC7
3747,SPIRE2
3748,KIF6
3749,PACSIN1
3750,ARHGAP28
3751,PICK1
3752,SH3D19
3753,IFT74
3754,CLK2
3755,HABP4
3756,RIMS3
3757,WDR19
3758,RNF166
3759,PDIA5
3760,BRWD1
3761,FGD1
3762,MLXIP
3763,ASH2L
3764,ARID5A
3765,SRRM4
3766,FGF14
3767,LRRC14
3768,DEDD2
3769,SPRY2
3770,ARL15
3771,FEZ2
3772,KCTD1
3773,FASTKD3
3774,TGFBR2
3775,OPN3
3776,ZNF226
3777,SMIM19
3778,TMEM164
3779,LDB2
3780,BRSK2
3781,ADAM12
3782,ADSL
3783,MAN1C1
3784,RTF1
3785,ACSF2
3786,MRPL37
3787,MON1A
3788,B3GAT1
3789,NCS1
3790,CCDC47
3791,LYRM7
3792,TRAK1
3793,ATN1
3794,FAM135A
3795,ELMOD2
3796,SLC39A8
3797,PMP22
3798,ZNHIT3
3799,GRM1
3800,APOL2
3801,ANXA6
3802,ULK3
3803,EXOSC10
3804,SMAD9
3805,SLC4A1AP
3806,PRPF8
3807,TAF5
3808,IWS1
3809,PTPRN
3810,TRIM37
3811,CAMSAP2
3812,UNC79
3813,PER2
3814,CHMP2B
3815,TSPAN13
3816,CFLAR
3817,NMRK1
3818,PROKR2
3819,COPZ2
3820,CAMTA1
3821,RRP12
3822,LRRTM3
3823,UBA5
3824,ACSL3
3825,ABCD2
3826,IDS
3827,NAPA
3828,MAST1
3829,FEM1C
3830,RILPL2
3831,GPRIN3
3832,PRDM2
3833,DPYD
3834,KCNK12
3835,TRIM36
3836,DCBLD1
3837,TMEM74B
3838,RRAGD
3839,PRKG2
3840,KCNMB2
3841,FABP3
3842,CORT
3843,YWHAG
3844,DDX20
3845,GNPDA2
3846,HIP1R
3847,ZYG11B
3848,NRG3
3849,QKI
3850,CMC2
3851,SEMA4F
3852,BCL11B
3853,USP2
3854,MBLAC1
3855,CTXN3
3856,TSPAN9
3857,TTLL7
3858,ROM1
3859,ELOVL4
3860,BTBD16
3861,ABCA3
3862,CHRNB3
3863,DNAJC18
3864,SYNE4
3865,RARB
3866,ATF7IP
3867,FREM2
3868,RBBP4
3869,RASGEF1C
3870,DMXL2
3871,BASP1
3872,BDP1
3873,SCRT1
3874,ASGR1
3875,TNFRSF11A
3876,EDRF1
3877,AFTPH
3878,ARHGDIG
3879,TGM3
3880,GPC4
3881,BEND5
3882,ARRB2
3883,POLR3H
3884,FAF1
3885,TMEM62
3886,TNR
3887,ICAM5
3888,CYLD
3889,RNMT
3890,MPP2
3891,MGLL
3892,DDN
3893,RAPGEF2
3894,CSAD
3895,BLCAP
3896,GPATCH3
3897,MED21
3898,NXPH2
3899,TACO1
3900,PTGR1
3901,SMOC1
3902,AGFG2
3903,PRELID2
3904,GABRB1
3905,MVD
3906,COQ7
3907,ABHD8
3908,RGS12
3909,MPHOSPH9
3910,TMEM130
3911,UBL7
3912,VARS2
3913,NCOR2
3914,CSRNP1
3915,RNASEH2B
3916,RPUSD3
3917,PHF20
3918,ENTPD3
3919,TEPP
3920,POU2F2
3921,S100A16
3922,KCNK2
3923,SAMD11
3924,MOV10
3925,PTOV1
3926,PTTG1
3927,NAT1
3928,FBXO44
3929,MYO9A
3930,SPATS2
3931,TFAP2D
3932,TYRO3
3933,GPATCH8
3934,WDFY2
3935,DYNC2LI1
3936,CD248
3937,STOM
3938,NEUROD2
3939,SNRPA1
3940,CTCF
3941,COL3A1
3942,RDH10
3943,ROMO1
3944,RNF121
3945,HCN2
3946,DENND1A
3947,HSPA12B
3948,RELB
3949,SDHA
3950,KCNS1
3951,MZF1
3952,LYPLAL1
3953,UPP1
3954,PDCD4
3955,FEZ1
3956,CDK9
3957,TRAPPC9
3958,PIANP
3959,IL13RA2
3960,GMPR2
3961,CPPED1
3962,ADAM8
3963,KAT5
3964,COL11A1
3965,CRYAB
3966,WNT2B
3967,COL1A2
3968,NKAPL
3969,TRMT11
3970,TYRP1
3971,LRRC20
3972,CRCP
3973,PMPCA
3974,JDP2
3975,PTPN1
3976,CACNA1G
3977,GPX8
3978,LIPH
3979,USP49
3980,ANAPC2
3981,COG1
3982,MKNK1
3983,DHRS7B
3984,PGK1
3985,ZNF384
3986,SHISA7
3987,EARS2
3988,ATAD2
3989,NFIC
3990,PPARGC1B
3991,HTR2A
3992,LYPD6
3993,HRH3
3994,CUL9
3995,CACNA1H
3996,LONRF2
3997,CDC6
3998,GMPS
3999,MSANTD1
4000,IMPDH1
4001,JAG2
4002,ST3GAL1
4003,ZRANB3
4004,LRRC57
4005,TRIM44
4006,PDP2
4007,GRIK1
4008,GRINA
4009,ITPA
4010,CENPW
4011,DOC2B
4012,PEX6
4013,DCAF11
4014,SRA1
4015,CHRNA3
4016,RAB6B
4017,STK24
4018,ACAA2
4019,GNB2
4020,NRN1L
4021,TWIST2
4022,HS3ST5
4023,SPRY1
4024,DCP1A
4025,SYTL5
4026,EPN3
4027,PLEK
4028,PHGDH
4029,DAGLB
4030,ATP2C2
4031,KLHDC4
4032,TSPAN14
4033,KCND2
4034,PSMB9
4035,TMEM132D
4036,WDR17
4037,GPR101
4038,SSPN
4039,CYTL1
4040,RAB37
4041,SHCBP1
4042,ULK2
4043,HECTD2
4044,LYRM4
4045,TMEM132A
4046,SYP
4047,CIT
4048,DHX57
4049,ZNF653
4050,CCDC146
4051,BTBD1
4052,LGI4
4053,COL5A1
4054,CSDC2
4055,UBE2T
4056,CACNA1I
4057,AFAP1L2
4058,MYH15
4059,COL24A1
4060,ZDHHC12
4061,FAM98C
4062,CACNG3
4063,ANK3
4064,FGF7
4065,FABP7
4066,TEP1
4067,GON4L
4068,PSMD4
4069,IL33
4070,INSIG1
4071,RGS9
4072,SMARCB1
4073,SNCB
4074,RBM4
4075,ADAMTS8
4076,DRP2
4077,SYNDIG1L
4078,PFKL
4079,EAF2
4080,TOR3A
4081,MBTPS2
4082,SLC45A4
4083,ALOX12B
4084,GSN
4085,APLP2
4086,DEPDC7
4087,KCNMA1
4088,MCU
4089,RAB30
4090,SLC38A1
4091,GTF3C2
4092,PNPLA7
4093,RMDN1
4094,GAS2
4095,PHF20L1
4096,POLR3B
4097,YDJC
4098,LAT
4099,CCDC39
4100,VPS37B
4101,EMC1
4102,ACTR2
4103,PLEKHB1
4104,TVP23A
4105,RNF123
4106,GABRG2
4107,COPS7A
4108,STAC
4109,SPIRE1
4110,GOPC
4111,BHLHE40
4112,ST3GAL6
4113,SND1
4114,TIMM44
4115,AMDHD2
4116,PTPN3
4117,LTBP4
4118,THPO
4119,CYC1
4120,PRKAA2
4121,SCYL3
4122,FSD1
4123,SRPX
4124,FZD3
4125,BOK
4126,OLA1
4127,ITGA6
4128,AKAP5
4129,JAKMIP1
4130,NCAPH2
4131,ZER1
4132,SPARCL1
4133,CPEB4
4134,MEST
4135,PDE12
4136,MAP3K5
4137,FOXRED1
4138,PHYHIP
4139,CAMKK1
4140,C1QTNF2
4141,CXCR4
4142,PPP5C
4143,RMND5B
4144,KCNJ6
4145,DDX27
4146,FXYD7
4147,CHRNA2
4148,LYNX1
4149,ALDH4A1
4150,MAGEE1
4151,CAMSAP3
4152,TECPR1
4153,SYNGAP1
4154,ABHD17B
4155,VIP
4156,TMEM45A
4157,TMOD2
4158,PFN2
4159,NDUFV1
4160,NUP155
4161,ZNF267
4162,ADCY6
4163,CHST3
4164,GCKR
4165,FAM110B
4166,PRDM8
4167,POC1A
4168,AIFM3
4169,PNMA1
4170,ADNP2
4171,KBTBD4
4172,RPS6KB1
4173,ADCK1
4174,RAB35
4175,SYT2
4176,HDAC9
4177,CHTF18
4178,MEGF8
4179,PPM1G
4180,FNDC3A
4181,YPEL3
4182,TIAM2
4183,PGBD5
4184,GPR37
4185,ERBB4
4186,FAHD2B
4187,CCDC22
4188,NUDCD1
4189,CMTM7
4190,THEMIS2
4191,ROBO2
4192,ALPK3
4193,UGT8
4194,NAGPA
4195,DTX3
4196,CACNB1
4197,LAP3
4198,MCM4
4199,ERCC6L2
4200,WDFY4
4201,SEMA3D
4202,ZMAT3
4203,OAT
4204,PI4KA
4205,ARL6IP4
4206,LPCAT3
4207,CLVS2
4208,SRSF11
4209,VASH1
4210,PLXND1
4211,LRRC2
4212,TPCN2
4213,E2F4
4214,NPRL2
4215,NSMF
4216,TMPRSS9
4217,ABCC12
4218,PDE4B
4219,LMBR1L
4220,KAT6A
4221,ZNF280C
4222,CHST8
4223,CCDC138
4224,CACNA1B
4225,SPNS2
4226,UQCRC1
4227,DOCK3
4228,JADE3
4229,SPG7
4230,AHI1
4231,PDS5A
4232,RBM20
4233,ZMAT1
4234,SH3RF3
4235,EFEMP1
4236,ZBTB1
4237,SETD7
4238,RFTN2
4239,CELF5
4240,KIF3A
4241,ARMC1
4242,TAMM41
4243,ANKRD33B
4244,POLDIP2
4245,FBXW9
4246,SATB2
4247,RAD50
4248,ELOF1
4249,HHIP
4250,UTP18
4251,RASIP1
4252,ADAMTSL3
4253,FLT3
4254,ZNF791
4255,PRKCE
4256,MXD1
4257,GDAP1L1
4258,PTGIS
4259,PPT2
4260,FOXD1
4261,ADCY9
4262,RASAL1
4263,MEX3B
4264,CLP1
4265,CTNNA2
4266,MRPL45
4267,STAU2
4268,NHLH2
4269,TCEAL5
4270,FANCD2
4271,MRPL38
4272,BAZ2A
4273,C2CD2
4274,MFSD3
4275,SPATA19
4276,ISLR2
4277,KIFC2
4278,KLHDC3
4279,DCX
4280,USP42
4281,UNC13A
4282,FARP1
4283,PDGFRL
4284,SHANK2
4285,PILRA
4286,CRYZ
4287,CCDC12
4288,LRRC39
4289,RBFOX2
4290,CHRAC1
4291,ASB5
4292,WDR37
4293,FOCAD
4294,SPP1
4295,PRKD1
4296,ADCY1
4297,SGSM3
4298,CRLF1
4299,RFC3
4300,AMT
4301,BRINP3
4302,RLF
4303,OSBPL1A
4304,NCKIPSD
4305,LOXL1
4306,RBFOX1
4307,LRRC7
4308,MTMR1
4309,BRCA2
4310,PPM1L
4311,CROT
4312,MRPS30
4313,FRMD4A
4314,BAG4
4315,GALNT11
4316,SMAD3
4317,FMO2
4318,TIGD3
4319,NELFB
4320,MORN3
4321,DHX16
4322,CRY2
4323,TMEM67
4324,TRIP6
4325,RITA1
4326,RASA3
4327,ZNF575
4328,HILPDA
4329,PITPNM2
4330,SLC35F1
4331,MAL2
4332,LRAT
4333,ROPN1L
4334,ZNF365
4335,ZNF410
4336,NTSR1
4337,TOPBP1
4338,DAG1
4339,LSM5
4340,MCM9
4341,EIF2B5
4342,IGSF8
4343,SH3GL3
4344,EXOSC9
4345,ANKRD16
4346,LSM10
4347,VGLL3
4348,AHNAK2
4349,CAB39L
4350,TPST2
4351,CCNJ
4352,ATP6V1A
4353,GALNTL6
4354,NR4A1
4355,OSBPL5
4356,POLR3G
4357,ALMS1
4358,MBD1
4359,OTUD3
4360,KCNQ2
4361,CMSS1
4362,MRM1
4363,ATF6B
4364,PLEKHA1
4365,MARK3
4366,FAM161A
4367,FRK
4368,VRK2
4369,NUPR1
4370,SYPL1
4371,CA4
4372,NREP
4373,EIF5
4374,SPATS2L
4375,COX7A1
4376,NDRG3
4377,ATP6V1C2
4378,CNTN6
4379,USP35
4380,BHLHE22
4381,CBWD1
4382,NENF
4383,SYT13
4384,VPS45
4385,FXYD6
4386,SNX8
4387,FLRT3
4388,PURB
4389,DOCK10
4390,ANKS6
4391,MBOAT2
4392,VGLL4
4393,COL5A3
4394,EVI5
4395,CYHR1
4396,CCT4
4397,UBE2J2
4398,NUS1
4399,CALHM2
4400,ALDH1A2
4401,TRANK1
4402,EHMT2
4403,CCDC9
4404,IFFO1
4405,SLC25A12
4406,IL1RL2
4407,REST
4408,NYAP1
4409,TPK1
4410,HSPB11
4411,TSPAN12
4412,KIAA1755
4413,TBC1D24
4414,PHTF1
4415,MAPK10
4416,GPR61
4417,PXMP4
4418,NPW
4419,PALM
4420,SNX29
4421,ZNF23
4422,FIZ1
4423,WDR54
4424,FAM47E
4425,CFL2
4426,SHKBP1
4427,ADRA1B
4428,TMEM259
4429,PIK3C2G
4430,TICAM1
4431,STIL
4432,GTF2H4
4433,OXCT1
4434,MZT2A
4435,HIVEP1
4436,ADAM11
4437,DUSP16
4438,BLM
4439,CHAF1A
4440,FYCO1
4441,LRRC6
4442,LACTB2
4443,SCN2B
4444,SNRNP25
4445,PCP4
4446,KLHDC9
4447,TIFA
4448,KANK4
4449,GABRA5
4450,IMPA1
4451,VPS53
4452,SLC25A42
4453,PDE8A
4454,WDSUB1
4455,NAB2
4456,SUPT16H
4457,KCNH4
4458,SLC2A13
4459,RASAL2
4460,AACS
4461,CD44
4462,DENND4B
4463,FAM126B
4464,NAV1
4465,PTCH1
4466,PEX5
4467,AFP
4468,TAF3
4469,CPNE5
4470,KCNIP2
4471,NPAS3
4472,ST6GAL1
4473,MRPL12
4474,WDR13
4475,DIDO1
4476,TBPL1
4477,ISOC1
4478,C12orf60
4479,PEX14
4480,KIAA1549L
4481,MOGS
4482,DENND4A
4483,RXFP1
4484,TOX4
4485,IQGAP1
4486,ERMN
4487,NETO2
4488,AZIN1
4489,SLC4A10
4490,FBXO34
4491,SLC9A6
4492,ZCCHC14
4493,TAF4B
4494,HTT
4495,PCGF1
4496,HERPUD2
4497,KCTD13
4498,SAMM50
4499,AR
4500,CEP76
4501,LIMD1
4502,SUPT7L
4503,CD48
4504,CREB3L4
4505,DENND2D
4506,LRRC24
4507,LETMD1
4508,ZDHHC18
4509,MRPL52
4510,KCNJ2
4511,HFE
4512,CEP63
4513,AP3B2
4514,PPME1
4515,DTX3L
4516,LTA4H
4517,SRSF10
4518,TULP3
4519,BTBD7
4520,OPRD1
4521,ZNF48
4522,SERTAD2
4523,CDH22
4524,TTC28
4525,CDH11
4526,USE1
4527,UBAC2
4528,ANGPTL4
4529,SLC35C2
4530,TMEM106C
4531,TRMT1
4532,ANKMY2
4533,PIGG
4534,ABCA4
4535,USP25
4536,TAC1
4537,TMOD1
4538,TET1
4539,PARP4
4540,TMEM39B
4541,GFAP
4542,PITRM1
4543,SLC8A1
4544,KRT17
4545,OXGR1
4546,SPICE1
4547,GULP1
4548,GPALPP1
4549,PDXK
4550,NRP2
4551,DCUN1D2
4552,KLHL5
4553,ZNF483
4554,AP1M1
4555,RPE65
4556,GRIA1
4557,GGT7
4558,EVI2A
4559,TTC21B
4560,SEH1L
4561,TMX3
4562,CNP
4563,NFKBIE
4564,ZNF248
4565,LDB1
4566,CCNA1
4567,FHAD1
4568,KDM2B
4569,CAMKK2
4570,QRSL1
4571,IRX1
4572,PPIH
4573,MAFG
4574,TSHZ2
4575,DMPK
4576,PIGL
4577,CHRNA4
4578,DKK2
4579,B4GALT6
4580,TSR1
4581,OTUD1
4582,KCNH1
4583,EBF2
4584,MRPL41
4585,IVD
4586,CTXN1
4587,IPO9
4588,ATP8A1
4589,NFIB
4590,R3HDM2
4591,MPP6
4592,TTC25
4593,RTP4
4594,ZNF676
4595,PDE11A
4596,RANBP10
4597,TRPM3
4598,SMPD4
4599,MRI1
4600,MTSS1
4601,TBR1
4602,NAPEPLD
4603,SHROOM3
4604,SYT17
4605,FANCG
4606,NTMT1
4607,PSMD1
4608,ATP6V0D1
4609,DMKN
4610,SLX4
4611,ELAVL3
4612,SAMD3
4613,MICAL1
4614,ART3
4615,MOB2
4616,STAU1
4617,LMTK3
4618,UGCG
4619,CTC1
4620,GLYR1
4621,EYA1
4622,MYPOP
4623,PDP1
4624,PINK1
4625,IER5L
4626,PRC1
4627,MTFP1
4628,SLC5A5
4629,MTR
4630,WFDC1
4631,SNN
4632,TMEM81
4633,MAD2L1
4634,GALNT18
4635,MMP16
4636,SLC44A5
4637,RUSC2
4638,CDC25B
4639,SLC14A1
4640,SLC25A36
4641,BCL11A
4642,GPAA1
4643,MOB1B
4644,RPF1
4645,GNG8
4646,PIK3R1
4647,FBXO32
4648,ANKRD11
4649,CCM2L
4650,NFE2L1
4651,ARL10
4652,BANP
4653,GRM7
4654,SDK1
4655,SERPINA3
4656,RGS7
4657,CLSTN2
4658,NOL4
4659,VPS41
4660,EMX1
4661,B4GALNT1
4662,STRADA
4663,CAPN11
4664,DCAF6
4665,LRRIQ1
4666,GLE1
4667,RUVBL2
4668,FARSB
4669,RABL2A
4670,DVL1
4671,SART1
4672,SNX6
4673,TRAF3
4674,ZCCHC2
4675,JUP
4676,ITPK1
4677,NLK
4678,PAK1
4679,SPATA5
4680,PRKDC
4681,C15orf41
4682,SNX14
4683,GLMN
4684,STARD5
4685,EAPP
4686,POLR2H
4687,FAM163A
4688,ATP2B1
4689,MTO1
4690,ELMO3
4691,RNF26
4692,MYO19
4693,GPD1
4694,PPP1R12A
4695,KCNK1
4696,KCNB2
4697,WLS
4698,ITGA8
4699,FLVCR2
4700,DBF4
4701,UBALD1
4702,DCLK3
4703,MAPKBP1
4704,PTPRCAP
4705,DNAJC7
4706,NDUFS1
4707,CNNM1
4708,GLIS1
4709,FAM13C
4710,GBA
4711,ALCAM
4712,RIMBP2
4713,MAML3
4714,VSTM4
4715,TSPAN15
4716,MAP1S
4717,CMIP
4718,RHOBTB1
4719,AP5B1
4720,LAMC1
4721,NT5DC3
4722,CLMP
4723,PTHLH
4724,HMG20A
4725,LURAP1L
4726,PRKD2
4727,PCDHB12
4728,NR2C2AP
4729,SPSB3
4730,FZD1
4731,PPFIA2
4732,GRID2IP
4733,ASB13
4734,ZSCAN18
4735,KIF15
4736,ZNF574
4737,SMG5
4738,NUDCD2
4739,NQO2
4740,CREBZF
4741,SH2D3C
4742,POLL
4743,UBP1
4744,EFHD2
4745,CTSC
4746,SRSF4
4747,CHCHD10
4748,SNX7
4749,PFKM
4750,ARF5
4751,IRX2
4752,PJA2
4753,ARMC3
4754,NFE2L2
4755,OXR1
4756,CNRIP1
4757,VSTM2A
4758,SNED1
4759,GTF2F2
4760,LTV1
4761,DNAJB14
4762,NCKAP5
4763,OGG1
4764,CLPTM1L
4765,DBNL
4766,AP4M1
4767,MMP15
4768,LATS2
4769,KLC2
4770,KIF13A
4771,HS2ST1
4772,RNF182
4773,MAP2K2
4774,B3GNTL1
4775,RASGRP2
4776,ENOX2
4777,ZFYVE21
4778,ADRA2A
4779,EXO5
4780,ALS2
4781,GSS
4782,SMYD5
4783,SMIM3
4784,AMER2
4785,CRAT
4786,NOA1
4787,KREMEN2
4788,DLST
4789,KCNAB2
4790,PTTG1IP
4791,SRP68
4792,PABPC1L
4793,IGFBP6
4794,SPIN1
4795,PDLIM1
4796,WFDC2
4797,CASQ2
4798,PRKCA
4799,MRPL4
4800,PELI3
4801,ATF5
4802,IFT140
4803,PKNOX2
4804,CCDC25
4805,SCN4B
4806,SLC22A8
4807,CLIC4
4808,STK4
4809,CCNYL1
4810,IFT122
4811,MRTO4
4812,NCAM2
4813,ZC3HC1
4814,CA7
4815,ZYX
4816,GJB2
4817,PTGS2
4818,BEAN1
4819,HYLS1
4820,COL25A1
4821,UCP2
4822,MEI1
4823,PRR7
4824,PRKG1
4825,ABCF2
4826,GRB14
4827,SYNGR3
4828,NDUFAF4
4829,CDH19
4830,RAB36
4831,LIN28B
4832,NPAS1
4833,FOXJ2
4834,RAB3GAP1
4835,FRAS1
4836,PARD6B
