,genes
8073,ANO8
8074,ANKRD27
8075,MYL12A
8076,NUDT19
8077,MRPL34
8078,TBXA2R
8079,CACTIN
8080,SNCB
8081,RPS29
8082,COG3
8083,FILIP1
8084,PIP5K1C
8085,COBLL1
8086,NCAPH
8087,SIDT2
8088,PYGO1
8089,USHBP1
8090,MDGA2
8091,TTC22
8092,LY6G6F
8093,DHCR24
8094,RNF44
8095,RTKN
8096,DHX8
8097,MRPL54
8098,ARL4D
8099,SYNRG
8100,TMEM106A
8101,ZFR2
8102,COG7
8103,CEBPA
8104,ATCAY
8105,X5031414D18Rik
8106,DOPEY1
8107,DAPK3
8108,PARM1
8109,HRH2
8110,VAT1
8111,EEF2
8112,HTR2A
8113,FOXN2
8114,DPP4
8115,IGSF6
8116,RUNDC1
8117,ZBTB7A
8118,BAZ1A
8119,NCAPD3
8120,MAP2K2
8121,NEK11
8122,TBR1
8123,CREB3L3
8124,ZC3H12B
8125,KRI1
8126,ANAPC13
8127,RRP12
8128,DHX57
8129,ZC4H2
8130,EEF2K
8131,XKR6
8132,OMA1
8133,MTMR9
8134,X1700020L24Rik
8135,BECN1
8136,SECISBP2L
8137,FAM167A
8138,EVA1A
8139,EGLN3
8140,DCBLD2
8141,SHC4
8142,WNK4
8143,NEIL2
8144,GCFC2
8145,WDR78
8146,BRINP3
8147,ARHGAP5
8148,SECISBP2
8149,NUBPL
8150,EIF2S3
8151,ELMOD2
8152,Ap2b1
8153,MITF
8154,INTS6
8155,ZC3H12C
8156,TANC1
8157,X1110059E24Rik
8158,PLEKHH3
8159,Ccdc186
8160,HEATR5A
8161,SLC24A5
8162,FAM124A
8163,Nkx6.1
8164,ANO4
8165,TUBG1
8166,ARL6IP5
8167,EPN1
8168,SPPL2B
8169,SLFN13
8170,XRRA1
8171,LEPROT
8172,LSM7
8173,RIMS4
8174,SPCS2
8175,CCDC106
8176,PDK3
8177,FAM175A
8178,TRIM13
8179,SCAI
8180,LCAT
8181,NEU3
8182,OAZ1
8183,EOGT
8184,PCYT1B
8185,HECTD1
8186,ZCCHC6
8187,Abi3bp
8188,HELQ
8189,PKIG
8190,IMPG2
8191,HPSE
8192,TPBG
8193,RAVER2
8194,ARX
8195,PLEKHJ1
8196,SSC5D
8197,ADRB1
8198,VPS13C
8199,NAT14
8200,G2E3
8201,WDR38
8202,COPS4
8203,KLHL35
8204,MID1
8205,ROR1
8206,LIN54
8207,GNPTAB
8208,GDPD5
8209,SEC31A
8210,FBXO33
8211,Uchl4
8212,LZTS2
8213,NUP37
8214,CCL2
8215,UVRAG
8216,KCNH4
8217,NFKBIZ
8218,PDZRN3
8219,X4930524J08Rik
8220,PARPBP
8221,RMI1
8222,ADAT3
8223,X1810055G02Rik
8224,Hacd2
8225,SHQ1
8226,PCSK7
8227,BRSK1
8228,DENND1A
8229,Klf16
8230,OSER1
8231,Emsy
8232,CRB2
8233,KANK4
8234,TMEM98
8235,PTPRH
8236,SSTR1
8237,Abca17
8238,RABGAP1
8239,HAUS8
8240,MYO1D
8241,THYN1
8242,FIGNL1
8243,PRDM8
8244,TNNI3
8245,STAB2
8246,RCBTB1
8247,SLC25A21
8248,GALM
8249,TAB3
8250,MBD3
8251,PLK5
8252,TGFBI
8253,TSTD2
8254,REEP6
8255,COX18
8256,SLC12A8
8257,FBXL21
8258,TDRD7
8259,GNPTG
8260,PRDM4
8261,Eif1
8262,LENG8
8263,CAPN5
8264,IGFBPL1
8265,KRT17
8266,MPV17L2
8267,ALDH1B1
8268,PCDH17
8269,ANKRD11
8270,DCAF10
8271,UTP6
8272,L3MBTL1
8273,IQCG
8274,KCNH8
8275,TSEN34
8276,CHRNA5
8277,X1600002K03Rik
8278,MBOAT7
8279,PRPF39
8280,TRMT10B
8281,KY
8282,FAM179B
8283,FRMPD1
8284,RIC8B
8285,MIDN
8286,RSF1
8287,Rubcn
8288,CNOT3
8289,GRHPR
8290,Cbarp
8291,AAMDC
8292,ZCCHC7
8293,LRFN5
8294,GTF3C4
8295,ZSWIM4
8296,SBNO2
8297,NDUFA3
8298,Tnfsf9
8299,KCNC2
8300,MELK
8301,THRSP
8302,ISG15
8303,CAPS2
8304,RNF38
8305,HMHA1
8306,ALG8
8307,DOK3
8308,USP35
8309,ABCA7
8310,PRKX
8311,SUPT16H
8312,DAGLA
8313,WDR18
8314,SELO
8315,BBS10
8316,TMEM161B
8317,FBXO45
8318,DYM
8319,XYLB
8320,DYNC1LI2
8321,MRPS2
8322,KISS1R
8323,CD99L2
8324,Ggta1
8325,R3HDM4
8326,ACTA2
8327,CEP19
8328,ZDHHC17
8329,TWIST1
8330,MLC1
8331,PLEKHS1
8332,TK2
8333,PIM3
8334,PPP1R26
8335,POLR3G
8336,Plppr3
8337,LYSMD3
8338,DDX11
8339,ALG12
8340,IDS
8341,KRT222
8342,YTHDC1
8343,CDHR3
8344,PALM
8345,SYT1
8346,Zfp983
8347,PAWR
8348,ZHX3
8349,HYKK
8350,COX8A
8351,RNF126
8352,CERK
8353,RNASE1
8354,UBA6
8355,GRAMD4
8356,DENND5A
8357,DCDC2
8358,CD276
8359,BBS9
8360,H2.Q4
8361,COG5
8362,PKNOX2
8363,ALDH5A1
8364,IBTK
8365,TTC38
8366,GSX2
8367,FBXW2
8368,TMEM55B
8369,DOCK4
8370,TDP2
8371,APEX1
8372,TMEM59L
8373,DDX26B
8374,RUSC2
8375,Gm7008
8376,NME5
8377,FNIP1
8378,FAM214B
8379,FAM65B
8380,METTL25
8381,TMTC2
8382,FAM122B
8383,PARP2
8384,TMEM63B
8385,PRTG
8386,ZFP57
8387,ADAMTSL2
8388,X5031439G07Rik
8389,DNAJB5
8390,FMNL2
8391,SUGP2
8392,PTPN23
8393,SMUG1
8394,Phf24
8395,SLC2A6
8396,GALT
8397,SIGMAR1
8398,ZRANB3
8399,SLAIN2
8400,ARL5A
8401,DGKB
8402,FAM178A
8403,MYRF
8404,VEZT
8405,COLEC12
8406,RAB3GAP1
8407,PRR5
8408,LMO1
8409,METAP2
8410,RPP25L
8411,RFXANK
8412,ACAA1
8413,TM6SF2
8414,MGAT5
8415,PRICKLE1
8416,SURF6
8417,PPHLN1
8418,CCDC38
8419,SOSTDC1
8420,GATAD2A
8421,HIST1H1C
8422,FAM69B
8423,ANKMY2
8424,RORB
8425,SLC26A8
8426,GXYLT1
8427,NDUFA13
8428,RIF1
8429,SH3BP4
8430,Nepro
8431,Znrd1as
8432,PDZRN4
8433,KCTD1
8434,UBE2R2
8435,X3632451O06Rik
8436,GMIP
8437,RBM43
8438,IGFBP7
8439,PNPLA8
8440,FSTL4
8441,EDC4
8442,LRRK2
8443,X9530068E07Rik
8444,MACROD1
8445,SNAPC4
8446,NAA30
8447,NOA1
8448,AP5M1
8449,LRRN3
8450,SLC2A13
8451,C18orf32
8452,LZTS1
8453,SKP1
8454,ZNRD1
8455,SRP72
8456,QSOX2
8457,KIDINS220
8458,IGSF10
8459,TMEM260
8460,UBAC1
8461,P2RY12
8462,CSGALNACT1
8463,GPR101
8464,P2RY13
8465,RMDN2
8466,SERBP1
8467,TMEM258
8468,ABT1
8469,C530008M17Rik
8470,P2RY14
8471,GADD45A
8472,SEC24A
8473,PPP1R11
8474,GNG12
8475,CEP135
8476,X9530077C05Rik
8477,ARSI
8478,PCDH8
8479,GPI
8480,TBCC
8481,SIAH2
8482,EXOC1
8483,NPY1R
8484,Calm2
8485,THAP11
8486,LUM
8487,HIF1AN
8488,ARHGAP26
8489,WTIP
8490,ELF1
8491,MEGF11
8492,MARCH1
8493,TBC1D24
8494,BTG1
8495,PRSS56
8496,RNF39
8497,EEA1
8498,FAM13B
8499,TMEM255A
8500,RNF13
8501,PHPT1
8502,CDH8
8503,COMMD2
8504,PPFIBP2
8505,SBF1
8506,CDC42EP3
8507,SLC38A7
8508,Rnf113a1
8509,ADAMTS2
8510,CNOT1
8511,AKAP14
8512,ERMARD
8513,SH3TC1
8514,IQCE
8515,LGI4
8516,PPP6R2
8517,NDRG4
8518,TTYH3
8519,GLTSCR1L
8520,FXYD1
8521,UPF3B
8522,FXYD7
8523,Spg20
8524,FGF1
8525,ARHGAP21
8526,H2.Aa
8527,CCDC113
8528,CHST12
8529,PLXNB2
8530,EEPD1
8531,TSSC1
8532,RFXAP
8533,KIAA1217
8534,MGAT4B
8535,ATP13A2
8536,ALG5
8537,MAG
8538,CLCN7
8539,NUDT1
8540,CCDC148
8541,TBC1D9B
8542,MAN1B1
8543,DENND3
8544,Tcaf1
8545,CENPT
8546,TMTC3
8547,AAAS
8548,CC2D1A
8549,NOP14
8550,AGO2
8551,ZCCHC12
8552,CAB39
8553,CYLD
8554,MICALL2
8555,ZSCAN12
8556,OXSR1
8557,TTLL7
8558,CUEDC2
8559,COX6B1
8560,TUBB4B
8561,DNAJC12
8562,DNER
8563,KIF15
8564,WDR44
8565,DECR2
8566,ANLN
8567,PAPD5
8568,RPS27L
8569,KLHL13
8570,SLITRK2
8571,MBD5
8572,FAM135B
8573,CNEP1R1
8574,SLC6A20
8575,DPP10
8576,SUN1
8577,JMJD4
8578,AMDHD2
8579,TOPORS
8580,SSX2IP
8581,LPAR3
8582,PNPLA7
8583,PLCH1
8584,PSENEN
8585,SIAH1
8586,LIN37
8587,MRPL41
8588,HSPB6
8589,WNT4
8590,MRPL55
8591,DCHS1
8592,SYDE2
8593,Proser3
8594,SMAD6
8595,ABCC12
8596,X2410004B18Rik
8597,DNA2
8598,PHKB
8599,ACAA2
8600,ARHGAP33
8601,ARHGEF26
8602,C1QA
8603,GTDC1
8604,EHMT1
8605,RAP2B
8606,C1QC
8607,ZNF613
8608,NETO2
8609,FZD8
8610,C1QB
8611,C1QL2
8612,UNC93B1
8613,TRIM67
8614,KIRREL2
8615,ZNF280C
8616,TTC7A
8617,STOX1
8618,STAG3
8619,NFKBID
8620,AIFM1
8621,X4921524J17Rik
8622,KDM1A
8623,ELAC1
8624,RAB8B
8625,TMEM71
8626,C7orf43
8627,SLC39A12
8628,Kif1bp
8629,LRFN3
8630,BCORL1
8631,TRIM17
8632,SPRYD3
8633,CNPY4
8634,ZIC4
8635,TMEM177
8636,ANAPC10
8637,TAF6
8638,TFB1M
8639,ZDHHC9
8640,PML
8641,TRIM3
8642,OTUD4
8643,NXT1
8644,ASAP3
8645,ZNF717
8646,Tns2
8647,ZNF3
8648,APLN
8649,HK1
8650,SS18
8651,FREM2
8652,ZSCAN21
8653,WDR62
8654,MMAA
8655,ZNF146
8656,TSPAN15
8657,APBB1
8658,INHBB
8659,SMPD1
8660,PAIP2
8661,PRKCDBP
8662,SH3GLB1
8663,Rbmxl1
8664,SCD
8665,SEP15
8666,RNF139
8667,TRMT12
8668,Prr32
8669,SLC35B2
8670,LRG1
8671,RAB11FIP3
8672,DCAF15
8673,SOCS5
8674,ZCWPW1
8675,RALGAPA2
8676,SETD7
8677,SIK2
8678,Fam91a1
8679,PSD
8680,Prmt9
8681,AFF3
8682,MYOM3
8683,Cfap61
8684,ARHGAP10
8685,DDX1
8686,LRRC20
8687,NDUFC1
8688,MGARP
8689,PPP1R14A
8690,MYCN
8691,NODAL
8692,KIAA1147
8693,ELF2
8694,GRHL3
8695,CYB561D2
8696,PACRG
8697,RBM17
8698,Atg101
8699,ISLR
8700,FAM193A
8701,SPRY1
8702,THAP1
8703,LIPT1
8704,SYN1
8705,MOSPD3
8706,ZFYVE28
8707,FGF2
8708,HOOK3
8709,MXD4
8710,MATR3
8711,SPRED3
8712,CLIC4
8713,ZNF692
8714,POMK
8715,MEX3C
8716,ITIH2
8717,AAGAB
8718,DZANK1
8719,HGSNAT
8720,KIN
8721,Rsrp1
8722,X4932438A13Rik
8723,GEMIN5
8724,TMEM97
8725,OVOL2
8726,GALNT6
8727,STAG1
8728,TBCEL
8729,LDLRAP1
8730,LSM1
8731,TTC13
8732,MAN1C1
8733,TACC3
8734,JADE3
8735,BAG4
8736,TRAF3IP3
8737,TAP1
8738,BBS7
8739,CAPN15
8740,LARP1
8741,MFSD2B
8742,MAP4K1
8743,FAM53A
8744,SLC9A7
8745,TAF2
8746,SLC12A9
8747,CHST7
8748,PAQR7
8749,NUDT22
8750,ACTR1B
8751,LETMD1
8752,UVSSA
8753,Sf3b6
8754,NOV
8755,LETM2
8756,SRRT
8757,PAFAH2
8758,KDM6A
8759,ENPP1
8760,CTBP1
8761,HHAT
8762,TRMT6
8763,RIMS2
8764,Rcor3
8765,ATP11B
8766,ICAM1
8767,HTRA4
8768,CNNM4
8769,TBC1D2B
8770,SERPINE1
8771,RANBP10
8772,DMXL1
8773,ENDOD1
8774,DEPDC5
8775,VGF
8776,SLC30A1
8777,VNN1
8778,CEP85
8779,ARID5A
8780,SLC18B1
8781,AZIN1
8782,INTS7
8783,FBXO27
8784,KLF10
8785,X4930427A07Rik
8786,Acp7
8787,UGGT1
8788,DTL
8789,THOC2
8790,Erv3
8791,ASXL2
8792,UBR5
8793,SLC2A12
8794,ZMAT4
8795,CIB2
8796,NENF
8797,FAM168B
8798,ARHGEF4
8799,PANK2
8800,PPFIA1
8801,MAVS
8802,BCDIN3D
8803,ATG14
8804,MRPL47
8805,RAPGEF6
8806,FBXO34
8807,SHANK2
8808,DLGAP5
8809,PLEKHG2
8810,ZDHHC18
8811,RPS16
8812,VASH2
8813,MCRS1
8814,WDHD1
8815,TOB1
8816,EPHX3
8817,PKD2L1
8818,KCNH3
8819,GCH1
8820,SGK494
8821,C14orf79
8822,Kdf1
8823,NME1
8824,Adgrl3
8825,OSBPL5
8826,BCLAF1
8827,KCNMB2
8828,Tnfrsf23
8829,SPAG1
8830,ATOH8
8831,WDTC1
8832,KCNK2
8833,CLDN11
8834,CDKN3
8835,ZBTB42
8836,Zfp60
8837,PRKCI
8838,VPS13B
8839,H2.DMa
8840,PHC3
8841,KCTD8
8842,SLC20A2
8843,GPR160
8844,Cdkn1c
8845,Ldah
8846,RFX7
8847,INF2
8848,ESYT3
8849,ARMC3
8850,ATP8A1
8851,AHDC1
8852,DDHD1
8853,LZTS3
8854,CD81
8855,SPAG6
8856,Fam13a
8857,CISD1
8858,FERMT2
8859,TMEM33
8860,GNPNAT1
8861,CKAP2
8862,MYNN
8863,THEMIS2
8864,LIMCH1
8865,ACTRT3
8866,MRPS26
8867,EEF1A1
8868,PHYHIPL
8869,FAM222B
8870,XKR8
8871,PPP1R16B
8872,PTGER2
8873,ACTR5
8874,SLC16A9
8875,SLC32A1
8876,LOC102724828
8877,PCED1A
8878,DZIP1L
8879,APOPT1
8880,VOPP1
8881,PHF12
8882,N4BP2
8883,RPL10A
8884,FAM76B
8885,KIAA1755
8886,CTNNA1
8887,Fbxw17
8888,Abhd18
8889,TGM2
8890,SMIM14
8891,TSPAN14
8892,PPM1K
8893,SH2D4B
8894,VSTM2L
8895,FDXACB1
8896,RTKN2
8897,NMRK1
8898,IARS
8899,CPE
8900,ZNF365
8901,NUFIP2
8902,EGR2
8903,Ackr1
8904,JMJD1C
8905,STK35
8906,DUSP8
8907,WDR19
8908,PCDH18
8909,H2AFZ
8910,RCOR1
8911,SIRPA
8912,ANKRD9
8913,BRI3BP
8914,ANKRD13B
8915,NDUFV1
8916,DDX60
8917,BANK1
8918,SSH2
8919,BICD2
8920,SMARCE1
8921,SCARB1
8922,CHCHD5
8923,INPP4B
8924,FGD3
8925,ANO10
8926,WDR20
8927,Nsrp1
8928,Card19
8929,FAM101A
8930,ZC3H7A
8931,NINJ1
8932,X1110032A03Rik
8933,SNN
8934,CCDC129
8935,X6430571L13Rik
8936,CCDC92
8937,NEUROD6
8938,WNK2
8939,SH3RF3
8940,RARA
8941,DHX38
8942,SLC9B2
8943,IGSF9
8944,SLC24A2
8945,PARP11
8946,ARAP2
8947,ACD
8948,CRAMP1L
8949,Hpf1
8950,ACER2
8951,CCDC138
8952,DNAH10
8953,WIPF2
8954,FAM120A
8955,RAPGEFL1
8956,FAM188B
8957,ATP6V0A2
8958,DENND4C
8959,PHF2
8960,KCNJ9
8961,Tigar
8962,IGSF8
8963,SOCS1
8964,GCC2
8965,PTPDC1
8966,RNMTL1
8967,HAUS6
8968,DEXI
8969,KMT2C
8970,Dbil5
8971,NOD1
8972,SMIM3
8973,DLEC1
8974,CLDN22
8975,Mturn
8976,RNF144B
8977,CDKN2AIP
8978,CNTLN
8979,GALNT11
8980,FKBP14
8981,KCNA6
8982,TMEM237
8983,Kdm1b
8984,OPA1
8985,CNBD2
8986,HSPB2
8987,ATP13A4
8988,SBNO1
8989,TRAPPC11
8990,AW551984
8991,ANO2
8992,PHF20
8993,CDON
8994,FAM210A
8995,TBC1D32
8996,MPHOSPH9
8997,Ccdc50
8998,CAMK4
8999,RBM24
9000,CRYGN
9001,TMEM181
9002,STOX2
9003,SNRK
9004,NOTCH3
9005,CD84
9006,ORMDL3
9007,PRDM1
9008,SPON1
9009,ATG5
9010,PDE4DIP
9011,TTC39B
9012,ENPP6
9013,FAM126B
9014,MYLIP
9015,SLC43A2
9016,SPAG4
9017,CHPF2
9018,BTBD10
9019,SCARF1
9020,RILP
9021,PRKAB2
9022,FBXO8
9023,PGAP3
9024,Mfsd14b
9025,TAPBPL
9026,BEND3
9027,CEP44
9028,PNMT
9029,TLCD2
9030,PRIMPOL
9031,FAM198A
9032,F11R
9033,PDSS2
9034,CEP250
9035,Aox4
9036,MICAL2
9037,SOBP
9038,USP38
9039,NCAPD2
9040,NEUROD2
9041,BCL9
9042,GLRA3
9043,TRPM4
9044,SEMA7A
9045,SLC22A23
9046,OVCA2
9047,IFFO1
9048,FAU
9049,NOP2
9050,OSTM1
9051,BPHL
9052,SMG6
9053,SNX25
9054,CCDC155
9055,ATG9B
9056,GALNT18
9057,PDZK1
9058,WDR36
9059,SNX10
9060,LACE1
9061,SPATS2L
9062,EDEM2
9063,KCNH2
9064,X1700066M21Rik
9065,TRPC4AP
9066,SATB2
9067,SESN1
9068,TSR1
9069,MLXIP
9070,TXLNG
9071,ZNF384
9072,Tcte2
9073,PLCL1
9074,SGSM2
9075,ARL5C
9076,ANKRD35
9077,FBXO25
9078,LASP1
9079,FOCAD
9080,Ncoa6
9081,Pcp4l1
9082,SBF2
9083,GMDS
9084,RBM8A
9085,TP53INP2
9086,TTK
9087,PIGU
9088,Setd1b
9089,RRAS
9090,MPP6
9091,GPR162
9092,TXNIP
9093,UPF3A
9094,PMEPA1
9095,FOXF2
9096,HFE2
9097,Scaf1
9098,HIGD1A
9099,FOXQ1
9100,CDC16
9101,FIG4
9102,EGR1
9103,HDHD3
9104,POLI
9105,USP5
9106,MLLT6
9107,CDC40
9108,SPSB2
9109,SRCIN1
9110,DENND2A
9111,TMEM255B
9112,ABHD17C
9113,UQCRFS1
9114,OLFML2B
9115,CHMP4B
9116,Nos1ap
9117,CDK19
9118,TFDP1
9119,SOCS7
9120,SV2A
9121,POLR2L
9122,OTUD7B
9123,SLC19A3
9124,TMCO3
9125,PRR3
9126,PTOV1
9127,MESDC2
9128,DCUN1D2
9129,PARP12
9130,RPF2
9131,GRTP1
9132,TBKBP1
9133,JARID2
9134,TBC1D17
9135,C1s1
9136,X1700003F12Rik
9137,FCHSD1
9138,ARMC10
9139,CA14
9140,C1RL
9141,RGS4
9142,CBFA2T2
9143,OSBPL7
9144,ZNF280D
9145,MC3R
9146,UBN2
9147,ATF5
9148,PCID2
9149,C1orf54
9150,INIP
9151,CUL7
9152,RANBP9
9153,CIART
9154,FNDC4
9155,REEP2
9156,Efl1
9157,IFT172
9158,RAD9B
9159,Saxo2
9160,SUSD4
9161,SUSD1
9162,PPTC7
9163,Pln
9164,AKAP12
9165,TCTN1
9166,CEP85L
9167,ATP6V0A4
9168,SLC35F1
9169,FAM65A
9170,SAMD10
9171,GNG10
9172,DOCK10
9173,PHRF1
9174,MCL1
9175,NFE2L1
9176,RASSF7
9177,ENSA
9178,MED30
9179,TM6SF1
9180,POLR3K
9181,ZNF483
9182,DEGS1
9183,LRRC56
9184,CTSS
9185,POLD1
9186,FAM103A1
9187,CREB3L2
9188,RNH1
9189,Ric1
9190,HERC1
9191,DGKI
9192,LPAR1
9193,ARFRP1
9194,UCN
9195,SCUBE3
9196,TRPS1
9197,PAK1IP1
9198,RTEL1
9199,ATP5J2
9200,JOSD2
9201,MAPKAP1
9202,TAF5L
9203,DSEL
9204,ASPDH
9205,GMEB2
9206,GOLGA4
9207,FAM63A
9208,ATP5L
9209,PBX3
9210,Bud31
9211,PKHD1L1
9212,MBOAT1
9213,WDR26
9214,NUDCD1
9215,SHANK1
9216,MVB12B
9217,ANGPTL6
9218,NLRP6
9219,NUP205
9220,TRHR
9221,ABCF1
9222,ALPK3
9223,PTPN3
9224,LMX1B
9225,GABPB2
9226,KDM3B
9227,ASCC3
9228,VILL
9229,EPHX1
9230,SEMA6C
9231,SMURF1
9232,STAP2
9233,X1700028J19Rik
9234,CNOT4
9235,LEFTY1
9236,ZSCAN2
9237,Ost4
9238,SIX3
9239,SDE2
9240,RAP1GAP2
9241,GNGT2
9242,TRMT112
9243,CTNNAL1
9244,HACE1
9245,Fam206a
9246,TMEM214
9247,RALGPS1
9248,AGBL3
9249,VARS2
9250,BIRC7
9251,GCNT1
9252,KIF16B
9253,PHB
9254,YTHDF1
9255,ITPKB
9256,BAIAP2L1
9257,GARNL3
9258,PI4KB
9259,ZCCHC2
9260,BPGM
9261,ZFHX3
9262,RNF146
9263,NIPAL2
9264,MRPS34
9265,C19orf66
9266,MAN2A2
9267,CTU1
9268,FAM117A
9269,IRS2
9270,ZNF653
9271,RPL12
9272,POGZ
9273,KAT7
9274,PLCL2
9275,DIDO1
9276,SOGA3
9277,RCCD1
9278,TCFL5
9279,SCCPDH
9280,PRC1
9281,CNST
9282,SUPT3H
9283,EDC3
9284,SLCO4A1
9285,UBE2L3
9286,PDK2
9287,LMTK2
9288,RABGGTB
9289,PPP1R9B
9290,BLOC1S5
9291,TSPYL5
9292,CABLES2
9293,TXNDC5
9294,UBE3C
9295,RPS21
9296,TLR4
9297,CPQ
9298,Siglecf
9299,TIMM8B
9300,MTG1
9301,TTC16
9302,ARHGAP18
9303,TASP1
9304,ST6GALNAC5
9305,ADRM1
9306,Arpin
9307,USP6NL
9308,PIGK
9309,FOXRED1
9310,OSBPL2
9311,EME1
9312,MYO16
9313,AK5
9314,HRH3
9315,ANPEP
9316,FAM173B
9317,PSMD7
9318,ZZZ3
9319,MTG2
9320,CPA4
9321,ZNF503
9322,CHAD
9323,SS18L1
9324,RREB1
9325,L3MBTL3
9326,RSAD1
9327,RLN1
9328,Gm9767
9329,MARCH6
9330,NEXN
9331,ATP6V1G1
9332,HTR5A
9333,LSM14B
9334,F13A1
9335,MYCBPAP
9336,NRN1
9337,ITGA9
9338,Adgrg6
9339,Taf4
9340,PRUNE2
9341,CDC123
9342,ZC3HC1
9343,GIPC2
9344,DFNB31
9345,CAMK1D
9346,SART1
9347,RUNX2
9348,SHD
9349,STIM2
9350,FAM102A
9351,AKNA
9352,UBE2H
9353,CMC1
9354,NAIF1
9355,AKAP7
9356,Adgrl4
9357,DAP
9358,POLG
9359,TBC1D19
9360,TEKT5
9361,C7orf25
9362,NUBP2
9363,FANCI
9364,RBPJ
9365,RLBP1
9366,X1110008P14Rik
9367,ADK
9368,ZDHHC1
9369,TBC1D25
9370,ABHD2
9371,CIZ1
9372,DAGLB
9373,METRNL
9374,Rpl39l
9375,GPATCH2
9376,IL18
9377,Srrm2
9378,ARID4B
9379,PPP1R10
9380,Rpl22l1
9381,TBCD
9382,SUV39H1
9383,TBCE
9384,SEC24D
9385,ISG20
9386,TGFB2
9387,B3GALNT2
9388,C7orf26
9389,LYPLAL1
9390,LGI2
9391,FN3KRP
9392,POMT1
9393,VSTM2B
9394,PRRC2B
9395,NPEPL1
9396,MEGF9
9397,FOXK2
9398,PCSK1N
9399,AZI2
9400,FNDC3B
9401,C17orf62
9402,CDK5RAP2
9403,TNFSF10
9404,HEXDC
9405,NDST2
9406,KIAA1024
9407,RFTN1
9408,RAB3GAP2
9409,IGFBP2
9410,RNF122
9411,METTL22
9412,ATP6V0E2
9413,C1orf115
9414,SMARCAL1
9415,EXOSC2
9416,FUT11
9417,DRD5
9418,PICALM
9419,SEC24C
9420,MARCH4
9421,WDR17
9422,HLX
9423,WDR45
9424,DUSP10
9425,CDH6
9426,MREG
9427,NEIL3
9428,PRSS23
9429,PRDM16
9430,HEATR5B
9431,CNTNAP2
9432,ALG1
9433,TMEM135
9434,MTMR7
9435,PRPF18
9436,DCXR
9437,SNX22
9438,MORC3
9439,PPL
9440,MTMR12
9441,TCTA
9442,COL10A1
9443,SLC9A8
9444,ZDHHC2
9445,UBN1
9446,WFS1
9447,PRRX2
9448,TNRC18
9449,MICU3
9450,NT5DC1
9451,NRTN
9452,ASB6
9453,TSPYL4
9454,CNTN5
9455,CDNF
9456,DSE
9457,ZNFX1
9458,NUP133
9459,UHRF1BP1
9460,Ptpa
9461,Cdsn
9462,CYP7B1
9463,FOXP3
9464,CEP104
9465,ATP8B1
9466,TUSC3
9467,ZUFSP
9468,MMD2
9469,STAU1
9470,SGCZ
9471,NCAM1
9472,AJAP1
9473,RSPH4A
9474,PPP1R3F
9475,UBALD1
9476,NPHP4
9477,CCSER1
9478,GRIN3A
9479,MYO9A
9480,FAM149B1
9481,RCAN2
9482,RBMS3
9483,TMEM246
9484,STUB1
9485,MOCOS
9486,X6430573F11Rik
9487,PREX1
9488,AP5Z1
9489,HS3ST6
9490,STRIP2
9491,HNRNPU
9492,CCDC151
9493,LONRF1
9494,ZNF189
9495,CORO7
9496,MRPL12
9497,VASN
9498,Kyat1
9499,CPEB3
9500,RXRB
9501,C9orf114
9502,DUSP26
9503,ICMT
9504,OXLD1
9505,ZMYND8
9506,CAPSL
9507,TBC1D13
9508,MRPS6
9509,LAP3
9510,SDK1
9511,Gm5422
9512,ZER1
9513,MSANTD3
9514,NCOA7
9515,USP53
9516,NPLOC4
9517,LMBRD2
9518,LDB2
9519,PLEKHG5
9520,CPLX3
9521,WDR34
9522,DOCK3
9523,RALYL
9524,Trp53rka
9525,Fnbp1l
9526,PRKRIP1
9527,SLX4
9528,ALG2
9529,BAHCC1
9530,HTATIP2
9531,ORAI2
9532,EXO1
9533,FBXL5
9534,ALKBH4
9535,DNTTIP2
9536,THAP3
9537,DNAJC28
9538,CC2D2A
9539,DNAJC11
9540,YPEL5
9541,POLR2J
9542,GALNT12
9543,Cep131
9544,CPEB2
9545,CERCAM
9546,ZNF597
9547,ZFAND1
9548,X2410089E03Rik
9549,NCOA5
9550,GABBR2
9551,ZC3H10
9552,TBC1D2
9553,MYL6B
9554,TRUB2
9555,WDR70
9556,OLIG2
9557,ARHGAP29
9558,ZNF335
9559,NHSL1
9560,SLC45A1
9561,EPG5
9562,ZNF800
9563,MCPH1
9564,RAPGEF1
9565,PCIF1
9566,ENDOV
9567,RERE
9568,Srrm3
9569,NEURL2
9570,SLC39A5
9571,HECA
9572,LRRC17
9573,TMEM120A
9574,ALG14
9575,TXLNB
9576,FGL2
9577,X9130011E15Rik
9578,EVA1C
9579,GPR37
9580,SLC26A11
9581,CITED2
9582,SPSB1
9583,PAK7
9584,COQ10A
9585,RHBDD2
9586,URB1
9587,GSAP
9588,PIK3CD
9589,PTGER4
9590,PLCB4
9591,DAG1
9592,CLSTN1
9593,STK32A
9594,MRAP
9595,METTL20
9596,HIP1
9597,RHOU
9598,CCDC40
9599,ZNF292
9600,RSBN1L
9601,TBC1D16
9602,DTX4
9603,C15orf57
9604,FAM60A
9605,PHTF2
9606,ANKRD13C
9607,CBX4
9608,EDRF1
9609,TIMELESS
9610,MAGI2
9611,GINM1
9612,BAHD1
9613,GNAZ
9614,SLC7A5
9615,PTGER3
9616,COX15
9617,LATS1
9618,RAB11FIP2
9619,YTHDF2
9620,ELAVL1
