,genes
3264,PPP1R21
3265,PACS1
3266,CRYAB
3267,HECTD3
3268,FSIP1
3269,DNAL1
3270,ZDBF2
3271,ASB5
3272,SYBU
3273,CACUL1
3274,COPS8
3275,DMD
3276,ZNF217
3277,TMEM176B
3278,NAV1
3279,TBC1D23
3280,ZC3H18
3281,PDS5A
3282,IGFBP6
3283,ARHGEF12
3284,TP53INP2
3285,CDH11
3286,TSEN2
3287,RCVRN
3288,PNCK
3289,PTPRR
3290,CDH20
3291,PTTG1
3292,PLIN3
3293,APCDD1
3294,R3HDM1
3295,RAD54B
3296,NOL4
3297,EPHX4
3298,CHRNB3
3299,MAPK11
3300,YWHAH
3301,CERS4
3302,PRPS2
3303,ASPDH
3304,CSMD3
3305,TWIST2
3306,PLEKHO1
3307,FAM114A1
3308,TRIM23
3309,SLC2A13
3310,SCG2
3311,CAND2
3312,AGA
3313,RAB35
3314,DPY19L2
3315,PMM1
3316,TBC1D10C
3317,ZFYVE16
3318,NAF1
3319,NBEAL1
3320,UBE3A
3321,INPP5A
3322,NKAPL
3323,MAPK8IP2
3324,SNAP91
3325,ITGA11
3326,HOMER1
3327,PDGFC
3328,PLB1
3329,FH
3330,ORC4
3331,FAM83H
3332,TAF1B
3333,WDR44
3334,KCNK13
3335,GTF2H4
3336,SNAP47
3337,PNMA3
3338,ANKS6
3339,UBXN11
3340,PLEKHA7
3341,DHRS3
3342,FGF7
3343,MRAP2
3344,TRNAU1AP
3345,GRIN2A
3346,KCNH3
3347,BEND7
3348,TM6SF1
3349,RBP4
3350,CNOT10
3351,KCNK1
3352,ANKRD33B
3353,ZNF563
3354,ARL15
3355,SLC25A17
3356,SND1
3357,DCLK3
3358,RARB
3359,ZBTB1
3360,PDP1
3361,TMEM184B
3362,GFPT2
3363,ATRNL1
3364,DNM1L
3365,ZCCHC2
3366,RAMP3
3367,ALDH1A2
3368,SSBP4
3369,TVP23A
3370,PCOLCE2
3371,ARL4D
3372,STEAP2
3373,TNKS1BP1
3374,TMEM8B
3375,E2F6
3376,GLT1D1
3377,RAD50
3378,ZBTB22
3379,NTSR2
3380,EFHD1
3381,LRP1B
3382,ADAM11
3383,PIP5K1B
3384,SCAMP1
3385,TAS1R3
3386,AP1M2
3387,TNRC6B
3388,BCL9L
3389,DPYSL4
3390,PRMT5
3391,USP5
3392,SUPT16H
3393,DNAH8
3394,ABCA6
3395,VSTM4
3396,RTKN2
3397,TTC21B
3398,AIF1
3399,NTN5
3400,PRKAR2B
3401,ENSA
3402,RNF208
3403,ADA
3404,UBE2O
3405,FABP3
3406,EBAG9
3407,GCNT4
3408,LSAMP
3409,ZNF598
3410,FGF10
3411,MAGOH
3412,ABR
3413,CENPT
3414,SMAD5
3415,TMEM132D
3416,CDR2
3417,PJA1
3418,SLC22A1
3419,CPNE4
3420,SLC22A18
3421,MMP17
3422,GLP2R
3423,NXPE3
3424,RGS9
3425,AP1G2
3426,IGBP1
3427,STK24
3428,RALGAPA2
3429,CYP39A1
3430,CNRIP1
3431,NDUFA10
3432,FADS6
3433,ZFYVE28
3434,SARM1
3435,STX8
3436,APLP2
3437,FAM126B
3438,CTNND2
3439,ETV6
3440,ZNF519
3441,PTH2R
3442,AP3D1
3443,TAF1C
3444,MLIP
3445,GSPT1
3446,NFE2L3
3447,NEGR1
3448,MAP3K10
3449,CBLL1
3450,SNX21
3451,PCDH17
3452,PARD3
3453,MRI1
3454,FCHO2
3455,NFIB
3456,SIPA1L2
3457,TUBGCP5
3458,LGR4
3459,COMMD2
3460,RABEPK
3461,ZFP36L1
3462,TRPC4
3463,KIF15
3464,FBXL20
3465,GRHL1
3466,SIRT3
3467,PCP4
3468,YIPF2
3469,SLC16A6
3470,SHKBP1
3471,EMD
3472,MAL2
3473,THEMIS2
3474,NEDD1
3475,RHOF
3476,KCNH5
3477,CD44
3478,MYH7B
3479,ANKZF1
3480,BEND5
3481,GMPPA
3482,NRG2
3483,FLVCR2
3484,RHOG
3485,MPG
3486,CEP250
3487,CAMKV
3488,NUFIP1
3489,LAMP2
3490,CCNJ
3491,CACNG8
3492,ACVR1B
3493,FAM214A
3494,SPATA19
3495,FAM227B
3496,P2RY1
3497,ANK1
3498,GGA1
3499,VEZF1
3500,HERPUD2
3501,SAMD4A
3502,SPIRE2
3503,MEGF10
3504,PRPF31
3505,HDAC9
3506,TAF5
3507,FILIP1
3508,LRRC7
3509,PLXDC1
3510,IQCK
3511,SAMD14
3512,F2R
3513,IWS1
3514,CUL1
3515,APOD
3516,TBC1D1
3517,PARVB
3518,MAML3
3519,ROR2
3520,PTPRT
3521,PDE6H
3522,PGAM1
3523,PTGS2
3524,GTF3C2
3525,KCTD4
3526,GSS
3527,PTGER3
3528,ALOX12B
3529,KCNK6
3530,DNA2
3531,ZHX2
3532,PPM1K
3533,RGS12
3534,GALNTL6
3535,CCSER1
3536,CUEDC1
3537,SLC35A1
3538,TSPAN13
3539,GPC1
3540,DBX2
3541,SH3BP5L
3542,VPS36
3543,ELOVL5
3544,ZNF462
3545,ZNF541
3546,TGM3
3547,TRANK1
3548,SRSF7
3549,LDLRAP1
3550,TMEM38A
3551,SORBS1
3552,CDS1
3553,ZNF12
3554,AGRN
3555,TRAF4
3556,TBC1D24
3557,OLFM1
3558,IL1RAPL2
3559,ITPRIPL1
3560,EGR2
3561,WFDC1
3562,NPTX2
3563,GPR37
3564,MCTS1
3565,CDAN1
3566,CLDN11
3567,GPAM
3568,ZKSCAN5
3569,CDIPT
3570,ZBTB38
3571,SEMA3A
3572,FANCL
3573,ARHGEF16
3574,ITGB1BP1
3575,ZBTB16
3576,SRM
3577,AKR1A1
3578,ATP11C
3579,ABLIM2
3580,LRRC8B
3581,EIF2B5
3582,BCL11B
3583,BIVM
3584,FAM98A
3585,KIAA0319L
3586,MAGI1
3587,RAB26
3588,ARHGAP25
3589,MIB2
3590,MON1A
3591,MCRS1
3592,DRC1
3593,C8orf34
3594,CLEC18B
3595,STXBP5
3596,RINT1
3597,SYTL2
3598,GGCT
3599,RPH3A
3600,RYK
3601,SLITRK4
3602,ATP10A
3603,GGT7
3604,TRHR
3605,PTCH1
3606,BLCAP
3607,GPD2
3608,GABRB2
3609,ZNF334
3610,GPR83
3611,TMEM65
3612,PPFIA2
3613,IGSF3
3614,ABCC5
3615,COL3A1
3616,PARP16
3617,VWA5B2
3618,SWAP70
3619,GALNT11
3620,GPR26
3621,SLC31A2
3622,DCPS
3623,CD248
3624,PPP3CA
3625,SPATA5
3626,CSPG5
3627,PCDHB11
3628,TRAF5
3629,SAMD5
3630,AP2A2
3631,DHRS11
3632,CSNK2A2
3633,SNUPN
3634,BIRC3
3635,TCF20
3636,ZDHHC22
3637,JAKMIP1
3638,WDFY2
3639,EFHD2
3640,FEZF2
3641,PSMG3
3642,ZNF423
3643,MRS2
3644,RASD1
3645,ZRANB3
3646,ADRB2
3647,DOC2B
3648,CACNA1A
3649,DNAJC19
3650,FAM189A2
3651,AKAP8L
3652,S100A10
3653,DBH
3654,CORO1A
3655,CA7
3656,CRYBA4
3657,POLR3E
3658,PALM3
3659,ENO4
3660,LRRC23
3661,IGF2BP2
3662,NEUROD6
3663,NKD2
3664,PDE8B
3665,PCDH10
3666,KCTD11
3667,CREBZF
3668,BRCC3
3669,ARRDC1
3670,TRIM36
3671,GREB1
3672,SLFN5
3673,IPCEF1
3674,B4GALNT1
3675,C2CD4C
3676,SLC25A45
3677,BAG3
3678,CELF3
3679,SLC5A5
3680,ZCCHC14
3681,WNT10A
3682,PAQR7
3683,AHR
3684,DUSP28
3685,PLK5
3686,FIZ1
3687,ZNF831
3688,SPATA6
3689,ATAT1
3690,DNMBP
3691,ELAVL4
3692,CEP68
3693,CCSAP
3694,DBNDD1
3695,SAC3D1
3696,TECR
3697,CDC42EP3
3698,KAT6A
3699,BATF3
3700,RBM10
3701,MET
3702,CORO2A
3703,SEMA5B
3704,TACC1
3705,FGD1
3706,GDPD2
3707,GRM1
3708,PDE1B
3709,RBM47
3710,LRSAM1
3711,IQSEC1
3712,ARHGEF5
3713,TPO
3714,RAP1GAP2
3715,NNMT
3716,TNNT2
3717,ZNF454
3718,IFT88
3719,STOML1
3720,CYTL1
3721,CRHBP
3722,SH3RF2
3723,ZNF358
3724,DMRT2
3725,INTS10
3726,BUD13
3727,CREB3L4
3728,S1PR5
3729,CCDC22
3730,UTP18
3731,MED1
3732,RNF19A
3733,NCLN
3734,CRK
3735,RAPH1
3736,FAM185A
3737,WIPF1
3738,DGKA
3739,ADAMTS13
3740,RBM45
3741,JOSD2
3742,ATG5
3743,IFT140
3744,NABP2
3745,ZBTB46
3746,SLC29A1
3747,SSBP3
3748,SMYD4
3749,MAST4
3750,BCR
3751,DLX1
3752,DCC
3753,CBLN4
3754,TTLL4
3755,HPCAL1
3756,RBM20
3757,OLFML1
3758,CBY1
3759,IKBKE
3760,METTL24
3761,TMEM140
3762,MAGT1
3763,CACHD1
3764,CHML
3765,GPM6A
3766,OBSCN
3767,ERI1
3768,RUVBL2
3769,TUBA1B
3770,SLC25A3
3771,NENF
3772,TMEM47
3773,OVGP1
3774,GTF2F2
3775,MAP3K12
3776,DUSP18
3777,WASF1
3778,BCL2L12
3779,PTPRK
3780,LRRC40
3781,SULF1
3782,RHOU
3783,APBB2
3784,MEDAG
3785,BAZ2A
3786,SQLE
3787,NEIL1
3788,LMO7
3789,ZDHHC14
3790,RGL1
3791,MKX
3792,KCND2
3793,MAT2B
3794,CALML4
3795,VSNL1
3796,GOPC
3797,DENND5B
3798,EXPH5
3799,PIK3C2G
3800,PNPLA3
3801,CRAT
3802,SMPD4
3803,SORCS2
3804,COG2
3805,CEP63
3806,NOP16
3807,LMTK2
3808,CSMD1
3809,IRX2
3810,FBXO6
3811,RITA1
3812,TRIB2
3813,ZNF174
3814,RAB24
3815,SLC30A3
3816,SH3BP5
3817,GABRG3
3818,RBM11
3819,SEH1L
3820,ATP2B3
3821,VAMP1
3822,SAE1
3823,CHAF1B
3824,SYP
3825,FAM160A2
3826,CA4
3827,TPD52L2
3828,KCNC2
3829,DHCR7
3830,GLDC
3831,PPIL2
3832,CDC40
3833,CRIM1
3834,ALAS1
3835,CRLF1
3836,ATN1
3837,ANKRD24
3838,GRM4
3839,ARMC9
3840,SLC9A6
3841,GARNL3
3842,IL13RA1
3843,KCNIP3
3844,SYN2
3845,ASH2L
3846,N4BP3
3847,HELLS
3848,BTBD2
3849,GPR160
3850,UCHL1
3851,DZANK1
3852,TRIM44
3853,PUS7L
3854,MAMDC4
3855,LHX9
3856,TPX2
3857,G3BP2
3858,HSPH1
3859,FAM222A
3860,ARHGEF7
3861,DNAJC3
3862,MECR
3863,PRKAB1
3864,USP24
3865,ST6GAL2
3866,DPP6
3867,RNF123
3868,CCDC3
3869,NEB
3870,FLT3
3871,MOB3B
3872,VCL
3873,VWCE
3874,TMEM160
3875,GRIP2
3876,TSPAN12
3877,IRF2
3878,RDH12
3879,MTX3
3880,POLE3
3881,GABBR2
3882,PON2
3883,SLC6A20
3884,FGF17
3885,COX6A2
3886,TMIE
3887,FABP7
3888,CHST14
3889,KCNJ9
3890,UBN1
3891,CENPW
3892,BFSP1
3893,SV2B
3894,LGI3
3895,MERTK
3896,TRIM7
3897,LHX6
3898,PASK
3899,GRIK5
3900,CAPN10
3901,SSX2IP
3902,C1GALT1
3903,ZBTB18
3904,GRIA4
3905,ESRP1
3906,MYO16
3907,RAPGEF5
3908,KCNMA1
3909,FBXL17
3910,RPS6KB1
3911,CHMP6
3912,PDXK
3913,MYL12A
3914,GRIA1
3915,R3HDM4
3916,CPLX2
3917,SRXN1
3918,PNKD
3919,CORT
3920,SLC39A4
3921,PLA2G7
3922,SPATA2
3923,ADRA2B
3924,IFT43
3925,NSMAF
3926,CCDC84
3927,CAP2
3928,NELL1
3929,MBD3
3930,OSBPL5
3931,NPW
3932,TES
3933,CEP89
3934,USP20
3935,WDR76
3936,SLC27A4
3937,SNX29
3938,DDX23
3939,ANKRD34A
3940,CRB1
3941,SLC4A8
3942,TNFAIP8L3
3943,GPR158
3944,NPY5R
3945,ZNF483
3946,SRSF10
3947,LAMB1
3948,DCDC2
3949,FOSL2
3950,PCDHB12
3951,DDX56
3952,GRIN3A
3953,CSDC2
3954,ASB7
3955,FBXO31
3956,SCAP
3957,MFSD6
3958,ALPL
3959,UBP1
3960,PRR16
3961,KIAA1549
3962,SYT7
3963,MICAL2
3964,TTC19
3965,HAUS2
3966,RNF165
3967,MRAS
3968,MEIS3
3969,IER5
3970,ING5
3971,SULF2
3972,EIF2B4
3973,NELFCD
3974,DDAH2
3975,CCK
3976,DYNC2H1
3977,RFC5
3978,NOD2
3979,YPEL5
3980,SLC38A11
3981,PDHX
3982,ULK1
3983,TANC1
3984,ZNF384
3985,F13A1
3986,TMEM74B
3987,TRAPPC12
3988,RFX3
3989,ZDHHC16
3990,MTHFD1L
3991,MLXIPL
3992,FZD4
3993,HEPH
3994,TFIP11
3995,AGAP3
3996,NCAPH2
3997,MTO1
3998,UBE3B
3999,LRRIQ1
4000,NEU1
4001,TNKS
4002,EPHB3
4003,RTN3
4004,DCAF6
4005,KATNB1
4006,HMOX1
4007,MOB1B
4008,PKNOX2
4009,KCNA1
4010,MKNK1
4011,SEC24D
4012,MATN4
4013,B9D2
4014,S100A4
4015,ZMIZ2
4016,IGSF21
4017,MALSU1
4018,NEXN
4019,ATXN10
4020,C1QL3
4021,PDXDC1
4022,STRBP
4023,FAS
4024,RNF26
4025,PRRC2A
4026,OTX1
4027,GNL3
4028,KCNH1
4029,PDE11A
4030,FAM126A
4031,GNAO1
4032,LYZL4
4033,SNX3
4034,TGFBRAP1
4035,GPR137
4036,KANK1
4037,ATXN7L2
4038,ZNF329
4039,RNF41
4040,ADCY9
4041,TIPARP
4042,TMEM181
4043,PTPRE
4044,UBE3D
4045,WIPF2
4046,TCERG1L
4047,GDPD1
4048,PGBD5
4049,NCALD
4050,CRY2
4051,ZNF398
4052,KIAA1755
4053,PNPLA7
4054,SLC26A4
4055,STAC2
4056,CC2D1A
4057,ARC
4058,ASAP3
4059,ZSCAN18
4060,FRRS1L
4061,MAPT
4062,VKORC1L1
4063,C5
4064,PRSS12
4065,CPLX1
4066,DENND4C
4067,CDC6
4068,SPDEF
4069,ASTN2
4070,MTUS2
4071,UBE2J2
4072,ZFP2
4073,KCNB2
4074,OSBPL10
4075,ZNF385B
4076,MKRN2
4077,NIP7
4078,OCEL1
4079,PAIP1
4080,OSBPL3
4081,STYK1
4082,SLC35E4
4083,CACNA1B
4084,NCOR2
4085,CHGB
4086,TIMM17A
4087,LRRK1
4088,AIFM1
4089,KIFC2
4090,SDHB
4091,SVOP
4092,FBXW9
4093,COL6A1
4094,RGS7
4095,LRRC39
4096,FANCA
4097,NHSL1
4098,VWA1
4099,WNT2
4100,DAB1
4101,MYCBP2
4102,NRXN1
4103,GYS1
4104,THBS4
4105,PIP5K1A
4106,SYT9
4107,TPPP
4108,CRELD1
4109,DUSP11
4110,CPNE9
4111,CPNE6
4112,GRIK4
4113,DOCK1
4114,EPHB2
4115,HDX
4116,SDAD1
4117,OPRK1
4118,TTLL7
4119,SFT2D2
4120,RMDN3
4121,MON2
4122,PYGO1
4123,EXOSC10
4124,FNBP4
4125,DNASE1L1
4126,AP1B1
4127,SRGAP3
4128,BAG4
4129,SMPD2
4130,SPATA13
4131,DNTTIP1
4132,NRBP1
4133,POC1A
4134,TMEM132B
4135,ZBTB7B
4136,BCAS1
4137,YPEL1
4138,EMP3
4139,LRRN2
4140,FBLN5
4141,BBC3
4142,THBS3
4143,AMDHD1
4144,FBXO32
4145,GRB14
4146,TPK1
4147,SMAD3
4148,SATB2
4149,MYLK4
4150,NR4A3
4151,CASKIN1
4152,KIF3C
4153,KCTD6
4154,SLITRK6
4155,MTHFD2L
4156,LRRTM2
4157,TBC1D25
4158,BAZ2B
4159,NGB
4160,GNPNAT1
4161,ITPKC
4162,RMDN1
4163,SRA1
4164,POLR2H
4165,HRH2
4166,ACYP2
4167,CHAF1A
4168,VIPR2
4169,KCNE4
4170,ZNF106
4171,LPAR1
4172,SSRP1
4173,PANK1
4174,OXNAD1
4175,INPP5J
4176,ADAMTSL3
4177,MANEA
4178,C1QB
4179,ZNF354C
4180,RIC3
4181,TBPL1
4182,TNFAIP8L1
4183,PPEF1
4184,DOK2
4185,PPP1R16B
4186,MFAP4
4187,LMNB1
4188,NXPH4
4189,PIAS4
4190,DDX60
4191,MED21
4192,C1QTNF2
4193,FAM189A1
4194,L3MBTL2
4195,DZIP3
4196,ZNF25
4197,TMEM259
4198,TRAF6
4199,ZCCHC18
4200,CEP95
4201,TCTA
4202,MRC2
4203,KAT2A
4204,LYSMD4
4205,RASSF1
4206,VGLL4
4207,DLX5
4208,WDR61
4209,ZNF267
4210,FAM168B
4211,PPIP5K1
4212,LRRC41
4213,TGFBR1
4214,KBTBD7
4215,ERCC1
4216,RHOBTB1
4217,SLC35C2
4218,CLSPN
4219,MEI1
4220,SPECC1L
4221,NR2F1
4222,TAF1D
4223,HIVEP1
4224,CDC7
4225,ALDH1A3
4226,HMCES
4227,BMP4
4228,SUCLA2
4229,ADAM17
4230,RAD23A
4231,PLCG2
4232,NDRG2
4233,RTTN
4234,EHMT2
4235,MDN1
4236,CCDC57
4237,CSF1
4238,EMC1
4239,PRKCI
4240,PTPRCAP
4241,NFX1
4242,ADAM10
4243,LRRC49
4244,TAF6
4245,ZYG11B
4246,ABCC8
4247,GDPD5
4248,GOT2
4249,BTBD10
4250,FAM110B
4251,PSTPIP1
4252,BBS5
4253,VPS37C
4254,DUSP7
4255,HYAL3
4256,LTA4H
4257,MCHR1
4258,FOSB
4259,VDAC1
4260,SRBD1
4261,BNIP3L
4262,SMAD9
4263,BCL2L2
4264,IL1RL2
4265,SNF8
4266,ABCB9
4267,ZNF526
4268,ANGPTL4
4269,SRRM4
4270,COL26A1
4271,DCP1A
4272,ST3GAL2
4273,CAPN5
4274,ST6GALNAC3
4275,SORL1
4276,HLF
4277,BTBD7
4278,KMT2C
4279,TSC22D1
4280,CDK5RAP1
4281,ATL1
4282,MAP1A
4283,UBE2W
4284,ZFAND1
4285,DCUN1D2
4286,FNDC4
4287,CSRP2
4288,VAV1
4289,FZR1
4290,ADAM12
4291,UBE2K
4292,DAPK1
4293,TYROBP
4294,GSG1L
4295,AGPAT3
4296,UBQLN4
4297,MGAT5B
4298,ENO2
4299,RIMS4
4300,KCNC1
4301,DDB1
4302,CASQ2
4303,SYTL5
4304,SHF
4305,TOR2A
4306,SLC25A13
4307,SH3GL1
4308,LRFN4
4309,CDH1
4310,ARMC7
4311,SHROOM3
4312,MAST3
4313,CHD3
4314,SNAPC4
4315,PDE4B
4316,DNAH5
4317,RAP2A
4318,RASIP1
4319,PCDH8
4320,KCNA2
4321,LRFN1
4322,VPS9D1
4323,HDAC8
4324,CTC1
4325,PURB
4326,NXPH3
4327,MADD
4328,NIPSNAP1
4329,IRAK2
4330,SENP3
4331,RHOT2
4332,LRRC45
4333,ASB6
4334,EIF1AD
4335,CCNE2
4336,DDX41
4337,TPD52L1
4338,ADCY8
4339,FN3KRP
4340,NUDT22
4341,MARK1
4342,PPOX
4343,SRPK1
4344,MAS1
4345,MED24
4346,RBBP4
4347,SRL
4348,ABHD10
4349,TPRA1
4350,RAB8B
4351,COL13A1
4352,LTV1
4353,KDM5B
4354,VPS33B
4355,PADI2
4356,RASA2
4357,IFT172
4358,IGSF9
4359,CHRD
4360,DDIT4L
4361,KCNS1
4362,ARHGAP10
4363,ATP10B
4364,ACAA2
4365,TMEM59
4366,MAFF
4367,DPAGT1
4368,B4GALT2
4369,LIPH
4370,MOGS
4371,POLR3G
4372,CAMSAP2
4373,DENR
4374,RXFP1
4375,CRHR2
4376,ZSWIM6
4377,POLR2F
4378,DKK2
4379,LZTFL1
4380,PELI2
4381,GABRA2
4382,NELFB
4383,EXOC6
4384,GPAA1
4385,TMEM121
4386,RBP1
4387,RAPGEF2
4388,UBE2Z
4389,MRPS24
4390,KHK
4391,ABRACL
4392,POLD4
4393,SST
4394,SYTL1
4395,PGS1
4396,SLC8A1
4397,DAGLA
4398,CHST10
4399,AKAP8
4400,GNPTAB
4401,CCAR2
4402,DUSP19
4403,ZNF502
4404,SETBP1
4405,PYGB
4406,ZNF786
4407,SLITRK5
4408,BCL7C
4409,ARPC2
4410,FMN2
4411,WASF2
4412,ITGB8
4413,LRP3
4414,TEAD4
4415,WDR74
4416,GXYLT2
4417,RNF40
4418,ABHD14A
4419,PLEKHA5
4420,C11orf71
4421,TNPO2
4422,DOK7
4423,TUBA8
4424,HEY2
4425,SUGP1
4426,KLHL8
4427,AUTS2
4428,ZNF791
4429,TBRG4
4430,NPR3
4431,RASA1
4432,COX17
4433,HAX1
4434,COQ9
4435,RASGRF2
4436,CPNE2
4437,USP19
4438,LRRC57
4439,KIF21B
4440,DHX32
4441,PIK3CD
4442,TAMM41
4443,RELB
4444,USP4
4445,AGBL3
4446,ENTPD3
4447,BSN
4448,STAT6
4449,C2CD3
4450,COQ7
4451,LRRC6
4452,CSRNP2
4453,KLHL25
4454,YY1
4455,MPV17
4456,ARHGEF28
4457,TRDN
4458,ENOX2
4459,MED22
4460,TRNP1
4461,OPCML
4462,CHST2
4463,KLF8
4464,STK32C
4465,ITM2C
4466,ENDOG
4467,GPATCH3
4468,AP5B1
4469,GRAMD4
4470,PDHA1
4471,FAF1
4472,PTGR1
4473,PGM5
4474,KDM7A
4475,HEPACAM
4476,GNB2
4477,EML1
4478,NR2E1
4479,FAM181B
4480,MR1
4481,NAPA
4482,GALNT15
4483,FASTKD1
4484,CBFA2T3
4485,IGSF11
4486,KDM1A
4487,SLCO2A1
4488,ERGIC2
4489,SQSTM1
4490,FUNDC2
4491,SUPV3L1
4492,ANAPC7
4493,ST3GAL1
4494,SLIT3
4495,SCN8A
4496,WEE1
4497,C1QL1
4498,ZNF362
4499,RASL11A
4500,TBC1D20
4501,ABCD3
4502,TBRG1
4503,LTK
4504,ZIC1
4505,ALMS1
4506,MRPL52
4507,ZMYND8
4508,LASP1
4509,TPBG
4510,ZFAT
4511,RELN
4512,COL4A4
4513,SLX4IP
4514,ARL4A
4515,PI4KB
4516,USP36
4517,RADIL
4518,ACOX3
4519,NRIP3
4520,MEGF8
4521,GRSF1
4522,ACACA
4523,MOCS3
4524,ZIC4
4525,SIX3
4526,CREBBP
4527,CDK1
4528,AP4M1
4529,GABRA5
4530,CCNA1
4531,WNT7A
4532,IDUA
4533,RGS6
4534,MAP1LC3A
4535,HR
4536,GPSM2
4537,RGS11
4538,ATF6B
4539,GRPEL2
4540,WDR19
4541,RAI2
4542,GRID2
4543,GRIA3
4544,KCNK12
4545,TSPAN15
4546,ZRANB1
4547,SLC9A7
4548,OLA1
4549,HTR1D
4550,C3orf52
4551,LRRC73
4552,BNIP3
4553,KCNJ10
4554,GSK3A
4555,RNF8
4556,SASH1
4557,BLMH
4558,COL5A3
4559,RHCG
4560,ADCY3
4561,NFATC2IP
4562,CGREF1
4563,ERMP1
4564,PCDHB6
4565,LCMT1
4566,KLHDC3
4567,ATG7
4568,OGT
4569,IMP4
4570,NTNG1
4571,DCLK1
4572,LRRC4
4573,PLEKHM2
4574,ERCC2
4575,FOXB1
4576,ACAD8
4577,PPM1L
4578,IQCB1
4579,CAPN12
4580,GULP1
4581,HFE
4582,ST6GALNAC5
4583,COX7A1
4584,PITPNM3
4585,TMEM179
4586,ABCA8
4587,SMIM12
4588,DMRT3
4589,C16orf91
4590,RNLS
4591,AFTPH
4592,SFXN1
4593,TMEM161A
4594,RASL12
4595,ECSIT
4596,MYH7
4597,TPCN2
4598,MVP
4599,ZBTB21
4600,USP11
4601,SKAP2
4602,EFCAB7
4603,NIM1K
4604,GPR150
4605,KLHL5
4606,ZDHHC18
4607,LMTK3
4608,WIF1
4609,DTX3
4610,TOX2
4611,OPRD1
4612,PPP2R5A
4613,KIF6
4614,ABCC12
4615,FRS3
4616,PPARGC1A
4617,CTXN1
4618,TTPAL
4619,LGALS1
4620,SOCS1
4621,NR1D1
4622,BSG
4623,ATG16L2
4624,GRIA2
4625,FBXO33
4626,MAST1
4627,SNAP25
4628,CTSK
4629,TBK1
4630,MZT2A
4631,ILDR2
4632,RIMKLB
4633,CNTD1
4634,ZMAT3
4635,GABRA3
4636,CD6
4637,MOXD1
4638,PTPRH
4639,UNC13A
4640,TMEM167A
4641,ATP8A1
4642,TCERG1
4643,ZNF697
4644,FAM217B
4645,E2F5
4646,WSB2
4647,MYC
4648,AHNAK
4649,ROBO1
4650,FARS2
4651,PBX4
4652,KIAA1549L
4653,TTC9C
4654,NFIX
4655,NIPAL3
4656,GGA3
4657,AVPI1
4658,ITPR1
4659,DMXL2
4660,CALHM2
4661,RALGPS2
4662,POLL
4663,ALCAM
4664,C1RL
4665,SPATS1
4666,MRPL16
4667,MORN3
4668,RASGRF1
4669,CPPED1
4670,TLL1
4671,KNSTRN
4672,RARRES2
4673,TDG
4674,GABRA1
4675,CCBE1
4676,ADAMTS19
4677,PRKAA2
4678,RDH10
4679,PUS1
4680,TRIM11
4681,NME7
4682,DHX30
4683,HAUS7
4684,CAD
4685,SMURF2
4686,PMPCA
4687,ACAT1
4688,TNFRSF11A
4689,XKR6
4690,IGFBP4
4691,APBA2
4692,SPTBN4
4693,RAF1
4694,PLEKHA2
4695,CPM
4696,PARP8
4697,SLC27A2
4698,TMPRSS9
4699,NUP54
4700,AGAP2
4701,CNTNAP5
4702,EPHA8
4703,MARK4
4704,RPL15
4705,CLIP2
4706,SYCP2
4707,MPND
4708,CAPN15
4709,TOR3A
4710,TMEM117
4711,LRP8
4712,CD36
4713,FAM78A
4714,LSS
4715,KCNA4
4716,PROSER2
4717,UBL7
4718,REPS1
4719,TULP3
4720,CCDC122
4721,FBRSL1
4722,WDR62
4723,MRPS23
4724,DDHD2
4725,GPR155
4726,GNB5
4727,PIAS1
4728,ABI1
4729,CORO6
4730,NAGPA
4731,TACC2
4732,CAMTA2
4733,NOP56
4734,RUNDC1
4735,MAP3K13
4736,STRIP2
4737,POLR2E
4738,TRMT10A
4739,NUDT8
4740,PITRM1
4741,SETD5
4742,AAK1
4743,PTPRO
4744,PHGDH
4745,GMPS
4746,CCDC28B
4747,SPTB
4748,FNDC9
4749,ZNF282
4750,SOX12
4751,RAD51AP2
4752,G2E3
4753,ABCG4
4754,ERMAP
4755,LRRC2
4756,TYMS
4757,SLC16A8
4758,TSPO
4759,TOLLIP
4760,TCP11L2
4761,NRG3
4762,TALDO1
4763,KITLG
4764,PDK4
4765,BICD1
4766,GRB2
4767,PEX6
4768,SPTSSB
4769,CYP46A1
4770,NEURL4
4771,TMEM59L
4772,BBS7
4773,DUSP1
4774,AFAP1L2
4775,FAM151B
4776,ATAD2
4777,SLC17A7
4778,PKD1
4779,TRPM6
4780,CCND2
4781,SHC3
4782,GRIK2
4783,ILF3
4784,PDLIM1
4785,MYO15A
4786,PSMC6
4787,IARS2
4788,ADCK5
4789,ZBTB10
4790,DBP
4791,TNNT1
4792,PRRG3
4793,ARHGEF3
4794,MMP16
4795,S100A16
4796,SNED1
4797,ASS1
4798,FASTKD3
4799,USP30
4800,LCMT2
4801,MMAA
4802,PRNP
4803,TRAPPC11
4804,GSN
4805,LURAP1L
4806,RTP4
4807,PTPRF
4808,KCTD9
4809,CCDC51
4810,LDB1
4811,CNTN4
4812,RAPGEFL1
4813,GOT1
4814,SNRNP25
4815,LRRN1
4816,PPP1R7
4817,ZMAT4
4818,IFITM2
4819,DGKH
4820,THAP3
4821,IFNGR1
4822,PCDH20
4823,SLA
4824,AP3S1
4825,SPIN1
4826,LRRFIP1
4827,VAV3
4828,JRK
4829,FBXW2
4830,POU6F1
4831,PPP1R16A
