,genes
9651,LOC105373383
9652,LOC105373876
9653,LOC105374428
9654,LOC105374546
9655,LOC105374727
9656,LOC105374952
9657,LOC105375690
9658,LOC105376064
9659,LOC105376351
9660,LOC105376360
9661,LOC105376633
9662,LOC105376671
9663,LOC105376805
9664,LOC105377143
9665,LOC105377162
9666,LOC105377245
9667,LOC105377590
9668,LOC105377621
9669,LOC105377924
9670,LOC105378663
9671,LOC105378853
9672,LOC105379511
9673,LOC105379807
9674,LOC107984035
9675,LOC107984784
9676,LOC107984974
9677,LOC108783654
9678,LOC109864269
9679,LOC145694
9680,LOC145783
9681,LOC148413
9682,LOC148709
9683,LOC149373
9684,LOC150776
9685,LOC151174
9686,LOC152048
9687,LOC154761
9688,LOC155060
9689,LOC158435
9690,LOC202181
9691,LOC220729
9692,LOC254896
9693,LOC257396
9694,LOC283665
9695,LOC283788
9696,LOC284009
9697,LOC284241
9698,LOC284412
9699,LOC284454
9700,LOC284933
9701,LOC285074
9702,LOC285097
9703,LOC286297
9704,LOC286359
9705,LOC339059
9706,LOC339803
9707,LOC341056
9708,LOC344967
9709,LOC375196
9710,LOC389199
9711,LOC389641
9712,LOC389705
9713,LOC389765
9714,LOC389831
9715,LOC389834
9716,LOC389895
9717,LOC389906
9718,LOC390705
9719,LOC391322
9720,LOC399716
9721,LOC399815
9722,LOC400682
9723,LOC400684
9724,LOC400710
9725,LOC400794
9726,LOC401021
9727,LOC401127
9728,LOC401176
9729,LOC401320
9730,LOC401357
9731,LOC403312
9732,LOC407835
9733,LOC414300
9734,LOC439933
9735,LOC440040
9736,LOC440084
9737,LOC440173
9738,LOC440300
9739,LOC440311
9740,LOC440434
9741,LOC440570
9742,LOC440934
9743,LOC441052
9744,LOC441081
9745,LOC441155
9746,LOC441204
9747,LOC441454
9748,LOC441455
9749,LOC441601
9750,LOC441666
9751,LOC494141
9752,LOC51145
9753,LOC541472
9754,LOC554206
9755,LOC641367
9756,LOC641746
9757,LOC642852
9758,LOC642929
9759,LOC642943
9760,LOC643201
9761,LOC643387
9762,LOC643406
9763,LOC643441
9764,LOC643733
9765,LOC643802
9766,LOC644090
9767,LOC644135
9768,LOC644189
9769,LOC644762
9770,LOC644794
9771,LOC644936
9772,LOC645166
9773,LOC645513
9774,LOC645752
9775,LOC646548
9776,LOC646626
9777,LOC646903
9778,LOC646938
9779,LOC648987
9780,LOC650226
9781,LOC652276
9782,LOC653080
9783,LOC653160
9784,LOC653786
9785,LOC654780
9786,LOC727896
9787,LOC728024
9788,LOC728327
9789,LOC728392
9790,LOC728485
9791,LOC728554
9792,LOC728613
9793,LOC728715
9794,LOC728739
9795,LOC728743
9796,LOC728989
9797,LOC729080
9798,LOC729159
9799,LOC729218
9800,LOC729305
9801,LOC729603
9802,LOC729652
9803,LOC729683
9804,LOC729732
9805,LOC729737
9806,LOC729930
9807,LOC729970
9808,LOC730098
9809,LOC730101
9810,LOC730183
9811,LOC731157
9812,LOC90246
9813,LOC90768
9814,LOC91548
9815,LOC93463
9816,LOC93622
9817,LOH12CR2
9818,LONP1
9819,LONP2
9820,LONRF1
9821,LONRF2
9822,LONRF3
9823,LOR
9824,LOX
9825,LOXHD1
9826,LOXL1
9827,LOXL1-AS1
9828,LOXL2
9829,LOXL3
9830,LOXL4
9831,LPA
9832,LPAL2
9833,LPAR1
9834,LPAR2
9835,LPAR3
9836,LPAR4
9837,LPAR5
9838,LPAR6
9839,LPCAT1
9840,LPCAT2
9841,LPCAT3
9842,LPCAT4
9843,LPGAT1
9844,LPIN1
9845,LPIN2
9846,LPIN3
9847,LPL
9848,LPO
9849,LPP
9850,LPXN
9851,LRAT
9852,LRBA
9853,LRCH1
9854,LRCH2
9855,LRCH3
9856,LRCH4
9857,LRCOL1
9858,LRFN1
9859,LRFN2
9860,LRFN3
9861,LRFN4
9862,LRFN5
9863,LRG1
9864,LRGUK
9865,LRIF1
9866,LRIG1
9867,LRIG2
9868,LRIG3
9869,LRIT1
9870,LRIT2
9871,LRIT3
9872,LRMDA
9873,LRP1
9874,LRP10
9875,LRP11
9876,LRP12
9877,LRP1B
9878,LRP2
9879,LRP2BP
9880,LRP3
9881,LRP4
9882,LRP5
9883,LRP5L
9884,LRP6
9885,LRP8
9886,LRPAP1
9887,LRPPRC
9888,LRR1
9889,LRRC1
9890,LRRC10
9891,LRRC10B
9892,LRRC14
9893,LRRC14B
9894,LRRC15
9895,LRRC17
9896,LRRC18
9897,LRRC19
9898,LRRC2
9899,LRRC2-AS1
9900,LRRC20
9901,LRRC23
9902,LRRC24
9903,LRRC25
9904,LRRC26
9905,LRRC27
9906,LRRC28
9907,LRRC29
9908,LRRC3
9909,LRRC30
9910,LRRC31
9911,LRRC32
9912,LRRC34
9913,LRRC36
9914,LRRC37A11P
9915,LRRC37A3
9916,LRRC37A4P
9917,LRRC37A6P
9918,LRRC37B
9919,LRRC38
9920,LRRC39
9921,LRRC3B
9922,LRRC3C
9923,LRRC4
9924,LRRC40
9925,LRRC41
9926,LRRC42
9927,LRRC43
9928,LRRC45
9929,LRRC46
9930,LRRC47
9931,LRRC49
9932,LRRC4B
9933,LRRC4C
9934,LRRC52
9935,LRRC55
9936,LRRC56
9937,LRRC57
9938,LRRC58
9939,LRRC59
9940,LRRC6
9941,LRRC61
9942,LRRC63
9943,LRRC66
9944,LRRC69
9945,LRRC7
9946,LRRC70
9947,LRRC71
9948,LRRC72
9949,LRRC73
9950,LRRC74A
9951,LRRC74B
9952,LRRC75A
9953,LRRC75A-AS1
9954,LRRC75B
9955,LRRC8A
9956,LRRC8B
9957,LRRC8C
9958,LRRC8D
9959,LRRC8E
9960,LRRC9
9961,LRRCC1
9962,LRRFIP1
9963,LRRFIP2
9964,LRRIQ1
9965,LRRIQ3
9966,LRRIQ4
9967,LRRK1
9968,LRRK2
9969,LRRN1
9970,LRRN2
9971,LRRN3
9972,LRRN4
9973,LRRN4CL
9974,LRRTM1
9975,LRRTM2
9976,LRRTM3
9977,LRRTM4
9978,LRSAM1
9979,LRTM1
9980,LRTM2
9981,LRTOMT
9982,LRWD1
9983,LSAMP
9984,LSG1
9985,LSM1
9986,LSM10
9987,LSM11
9988,LSM12
9989,LSM14A
9990,LSM14B
9991,LSM2
9992,LSM3
9993,LSM4
9994,LSM5
9995,LSM6
9996,LSM7
9997,LSM8
9998,LSMEM1
9999,LSMEM2
10000,LSP1
10001,LSR
10002,LSS
10003,LST1
10004,LTA
10005,LTA4H
10006,LTB
10007,LTB4R
10008,LTB4R2
10009,LTBP1
10010,LTBP2
10011,LTBP3
10012,LTBP4
10013,LTBR
10014,LTC4S
10015,LTF
10016,LTK
10017,LTN1
10018,LTV1
10019,LUC7L
10020,LUC7L3
10021,LUM
10022,LURAP1
10023,LURAP1L
10024,LUZP1
10025,LUZP2
10026,LUZP4
10027,LVRN
10028,LXN
10029,LY6D
10030,LY6E
10031,LY6G5B
10032,LY6G5C
10033,LY6G6C
10034,LY6G6E
10035,LY6H
10036,LY6K
10037,LY75
10038,LY86
10039,LY86-AS1
10040,LY9
10041,LY96
10042,LYAR
10043,LYG1
10044,LYG2
10045,LYL1
10046,LYN
10047,LYNX1
10048,LYPD1
10049,LYPD2
10050,LYPD3
10051,LYPD4
10052,LYPD5
10053,LYPD6
10054,LYPD6B
10055,LYPD8
10056,LYPLA1
10057,LYPLA2
10058,LYPLAL1
10059,LYRM1
10060,LYRM2
10061,LYRM4
10062,LYRM7
10063,LYRM9
10064,LYSMD1
10065,LYSMD2
10066,LYSMD3
10067,LYSMD4
10068,LYST
10069,LYVE1
10070,LYZ
10071,LYZL1
10072,LYZL2
10073,LYZL4
10074,LYZL6
10075,LZIC
10076,LZTFL1
10077,LZTR1
10078,LZTS1
10079,LZTS2
10080,LZTS3
10081,M1AP
10082,M6PR
10083,MAATS1
10084,MAB21L1
10085,MAB21L2
10086,MAB21L3
10087,MACC1
10088,MACF1
10089,MACO1
10090,MACROD1
10091,MACROD2
10092,MACROD2-IT1
10093,MAD1L1
10094,MAD2L1
10095,MAD2L1BP
10096,MAD2L2
10097,MADCAM1
10098,MADD
10099,MAEA
10100,MAEL
10101,MAF
10102,MAF1
10103,MAFA
10104,MAFB
10105,MAFF
10106,MAFG
10107,MAFG-AS1
10108,MAFIP
10109,MAFK
10110,MAG
10111,MAGEA1
10112,MAGEA10
10113,MAGEA11
10114,MAGEA12
10115,MAGEA4
10116,MAGEA6
10117,MAGEA8
10118,MAGEB1
10119,MAGEB10
10120,MAGEB16
10121,MAGEB18
10122,MAGEB2
10123,MAGEB3
10124,MAGEB4
10125,MAGEB6
10126,MAGEC1
10127,MAGEC2
10128,MAGEC3
10129,MAGED1
10130,MAGED2
10131,MAGEE1
10132,MAGEE2
10133,MAGEF1
10134,MAGEH1
10135,MAGEL2
10136,MAGI1
10137,MAGI2
10138,MAGI2-AS3
10139,MAGI3
10140,MAGIX
10141,MAGOH
10142,MAGOHB
10143,MAGT1
10144,MAIP1
10145,MAJIN
10146,MAK
10147,MAK16
10148,MAL
10149,MAL2
10150,MALAT1
10151,MALL
10152,MALSU1
10153,MALT1
10154,MAMDC2
10155,MAMDC4
10156,MAML1
10157,MAML2
10158,MAML3
10159,MAMLD1
10160,MAMSTR
10161,MAN1A1
10162,MAN1A2
10163,MAN1B1
10164,MAN1B1-AS1
10165,MAN1C1
10166,MAN2A1
10167,MAN2A2
10168,MAN2B1
10169,MAN2B2
10170,MAN2C1
10171,MANBA
10172,MANBAL
10173,MANEA
10174,MANEAL
10175,MANF
10176,MANSC1
10177,MANSC4
10178,MAOA
10179,MAOB
10180,MAP10
10181,MAP1A
10182,MAP1B
10183,MAP1LC3A
10184,MAP1LC3B
10185,MAP1LC3B2
10186,MAP1LC3C
10187,MAP1S
10188,MAP2
10189,MAP2K1
10190,MAP2K2
10191,MAP2K3
10192,MAP2K4
10193,MAP2K5
10194,MAP2K6
10195,MAP2K7
10196,MAP3K1
10197,MAP3K10
10198,MAP3K11
10199,MAP3K12
10200,MAP3K13
10201,MAP3K14
10202,MAP3K15
10203,MAP3K19
10204,MAP3K2
10205,MAP3K20
10206,MAP3K21
10207,MAP3K3
10208,MAP3K4
10209,MAP3K5
10210,MAP3K6
10211,MAP3K7
10212,MAP3K7CL
10213,MAP3K8
10214,MAP3K9
10215,MAP4
10216,MAP4K1
10217,MAP4K2
10218,MAP4K3
10219,MAP4K4
10220,MAP4K5
10221,MAP6
10222,MAP6D1
10223,MAP7
10224,MAP7D1
10225,MAP7D2
10226,MAP7D3
10227,MAP9
10228,MAPK1
10229,MAPK10
10230,MAPK11
10231,MAPK12
10232,MAPK13
10233,MAPK14
10234,MAPK15
10235,MAPK1IP1L
10236,MAPK3
10237,MAPK4
10238,MAPK6
10239,MAPK7
10240,MAPK8
10241,MAPK8IP1
10242,MAPK8IP1P2
10243,MAPK8IP2
10244,MAPK8IP3
10245,MAPK9
10246,MAPKAP1
10247,MAPKAPK2
10248,MAPKAPK3
10249,MAPKAPK5
10250,MAPKAPK5-AS1
10251,MAPKBP1
10252,MAPRE1
10253,MAPRE2
10254,MAPRE3
10255,MAPT
10256,MARC1
10257,MARC2
10258,MARCH1
10259,MARCH10
10260,MARCH11
10261,MARCH2
10262,MARCH3
10263,MARCH4
10264,MARCH5
10265,MARCH6
10266,MARCH7
10267,MARCH8
10268,MARCH9
10269,MARCKS
10270,MARCKSL1
10271,MARCO
10272,MARF1
10273,MARK1
10274,MARK2
10275,MARK3
10276,MARK4
10277,MARS
10278,MARS2
10279,MARVELD1
10280,MARVELD2
10281,MARVELD3
10282,MAS1
10283,MAS1L
10284,MASP1
10285,MASP2
10286,MAST1
10287,MAST2
10288,MAST3
10289,MAST4
10290,MAST4-AS1
10291,MASTL
10292,MAT1A
10293,MAT2A
10294,MAT2B
10295,MATK
10296,MATN1
10297,MATN1-AS1
10298,MATN2
10299,MATN3
10300,MATN4
10301,MATR3
10302,MAU2
10303,MAVS
10304,MAX
10305,MAZ
10306,MB
10307,MB21D2
10308,MBD1
10309,MBD2
10310,MBD3
10311,MBD3L1
10312,MBD3L2
10313,MBD4
10314,MBD5
10315,MBD6
10316,MBIP
10317,MBL1P
10318,MBL2
10319,MBLAC1
10320,MBLAC2
10321,MBNL1
10322,MBNL1-AS1
10323,MBNL2
10324,MBNL3
10325,MBOAT1
10326,MBOAT2
10327,MBOAT4
10328,MBOAT7
10329,MBP
10330,MBTD1
10331,MBTPS1
10332,MBTPS2
10333,MC1R
10334,MC2R
10335,MC3R
10336,MC4R
10337,MC5R
10338,MCAM
10339,MCAT
10340,MCC
10341,MCCC1
10342,MCCC2
10343,MCCD1
10344,MCEE
10345,MCEMP1
10346,MCF2
10347,MCF2L
10348,MCF2L-AS1
10349,MCF2L2
10350,MCFD2
10351,MCHR1
10352,MCHR2
10353,MCHR2-AS1
10354,MCL1
10355,MCM10
10356,MCM2
10357,MCM3
10358,MCM3AP
10359,MCM3AP-AS1
10360,MCM4
10361,MCM5
10362,MCM6
10363,MCM7
10364,MCM8
10365,MCM9
10366,MCMBP
10367,MCMDC2
10368,MCOLN1
10369,MCOLN2
10370,MCOLN3
10371,MCPH1
10372,MCPH1-AS1
10373,MCRIP1
10374,MCRIP2
10375,MCRS1
10376,MCTP1
10377,MCTP2
10378,MCTS1
10379,MCU
10380,MCUB
10381,MCUR1
10382,MDC1
10383,MDFI
10384,MDFIC
10385,MDGA1
10386,MDGA2
10387,MDH1
10388,MDH1B
10389,MDH2
10390,MDK
10391,MDM1
10392,MDM2
10393,MDM4
10394,MDN1
10395,MDS2
10396,ME1
10397,ME2
10398,ME3
10399,MEA1
10400,MEAF6
10401,MECOM
10402,MECP2
10403,MECR
10404,MED1
10405,MED10
10406,MED11
10407,MED12
10408,MED12L
10409,MED13
10410,MED13L
10411,MED14
10412,MED14OS
10413,MED15
10414,MED16
10415,MED17
10416,MED18
10417,MED19
10418,MED20
10419,MED21
10420,MED22
10421,MED23
10422,MED24
10423,MED25
10424,MED26
10425,MED27
10426,MED28
10427,MED29
10428,MED30
10429,MED31
10430,MED4
10431,MED6
10432,MED7
10433,MED8
10434,MED9
10435,MEDAG
10436,MEF2A
10437,MEF2C
10438,MEF2D
10439,MEFV
10440,MEG3
10441,MEG8
10442,MEGF10
10443,MEGF11
10444,MEGF6
10445,MEGF8
10446,MEGF9
10447,MEI1
10448,MEIG1
10449,MEIKIN
10450,MEIOB
10451,MEIOC
10452,MEIS1
10453,MEIS2
10454,MEIS3
10455,MEIS3P1
10456,MELK
10457,MELTF
10458,MELTF-AS1
10459,MEN1
10460,MEOX1
10461,MEOX2
10462,MEP1A
10463,MEP1B
10464,MEPCE
10465,MEPE
10466,MERTK
10467,MESD
10468,MESP1
10469,MESP2
10470,MEST
10471,MESTIT1
10472,MET
10473,METAP1
10474,METAP1D
10475,METAP2
10476,METRN
10477,METRNL
10478,METTL1
10479,METTL11B
10480,METTL13
10481,METTL14
10482,METTL15
10483,METTL16
10484,METTL17
10485,METTL18
10486,METTL21A
10487,METTL21C
10488,METTL22
10489,METTL23
10490,METTL24
10491,METTL25
10492,METTL26
10493,METTL27
10494,METTL2A
10495,METTL2B
10496,METTL3
10497,METTL4
10498,METTL5
10499,METTL6
10500,METTL7A
10501,METTL7B
10502,METTL8
10503,METTL9
10504,MEX3A
10505,MEX3B
10506,MEX3C
10507,MEX3D
10508,MFAP1
10509,MFAP2
10510,MFAP3
10511,MFAP3L
10512,MFAP4
10513,MFAP5
10514,MFF
10515,MFGE8
10516,MFHAS1
10517,MFN1
10518,MFN2
10519,MFNG
10520,MFSD1
10521,MFSD10
10522,MFSD11
10523,MFSD12
10524,MFSD13A
10525,MFSD14A
10526,MFSD14B
10527,MFSD14C
10528,MFSD2A
10529,MFSD2B
10530,MFSD3
10531,MFSD4A
10532,MFSD4B
10533,MFSD5
10534,MFSD6
10535,MFSD6L
10536,MFSD8
10537,MFSD9
10538,MGA
10539,MGAM
10540,MGARP
10541,MGAT1
10542,MGAT2
10543,MGAT3
10544,MGAT4A
10545,MGAT4B
10546,MGAT4C
10547,MGAT4D
10548,MGAT5
10549,MGAT5B
10550,MGC12916
10551,MGC15885
10552,MGC16025
10553,MGC16275
10554,MGC27345
10555,MGC27382
10556,MGC2889
10557,MGC32805
10558,MGC34796
10559,MGC4859
10560,MGC70870
10561,MGEA5
10562,MGLL
10563,MGME1
10564,MGMT
10565,MGP
10566,MGRN1
10567,MGST1
10568,MGST2
10569,MGST3
10570,MHENCR
10571,MIA
10572,MIA2
10573,MIA3
10574,MIAT
10575,MIB1
10576,MIB2
10577,MICA
10578,MICAL1
10579,MICAL2
10580,MICAL3
10581,MICALCL
10582,MICALL1
10583,MICALL2
10584,MICB
10585,MICU1
10586,MICU2
10587,MICU3
10588,MID1
10589,MID1IP1
10590,MID2
10591,MIDN
10592,MIEF1
10593,MIEF2
10594,MIEN1
10595,MIER1
10596,MIER2
10597,MIER3
10598,MIF
10599,MIF-AS1
10600,MIF4GD
10601,MIG7
10602,MIGA1
10603,MIGA2
10604,MIIP
10605,MILR1
10606,MINCR
10607,MINDY1
10608,MINDY2
10609,MINDY3
10610,MINK1
10611,MINOS1
10612,MINPP1
10613,MIOS
10614,MIOX
10615,MIP
10616,MIPEP
10617,MIPOL1
10618,MIR1-1HG
10619,MIR1-1HG-AS1
10620,MIR100HG
10621,MIR124-2HG
10622,MIR1245A
10623,MIR133A1HG
10624,MIR155HG
10625,MIR17HG
10626,MIR193BHG
10627,MIR205HG
10628,MIR210HG
10629,MIR22HG
10630,MIR29B2CHG
10631,MIR3150BHG
10632,MIR31HG
10633,MIR4307HG
10634,MIR4435-2HG
10635,MIR4453HG
10636,MIR4697HG
10637,MIR497HG
10638,MIR600HG
10639,MIR663AHG
10640,MIR7-3HG
10641,MIR7515HG
10642,MIR9-3HG
10643,MIR924HG
10644,MIR99AHG
10645,MIRLET7BHG
10646,MIRLET7DHG
10647,MIS12
10648,MIS18A
10649,MIS18BP1
10650,MISP
10651,MISP3
10652,MITD1
10653,MITF
10654,MIXL1
10655,MKI67
10656,MKKS
10657,MKL1
10658,MKL2
10659,MKLN1
10660,MKNK1
10661,MKNK2
10662,MKRN1
10663,MKRN2
10664,MKRN3
10665,MKRN7P
10666,MKRN9P
10667,MKS1
10668,MKX
10669,MLANA
10670,MLC1
10671,MLEC
10672,MLF1
10673,MLF2
10674,MLH1
10675,MLH3
10676,MLIP
10677,MLKL
10678,MLLT1
10679,MLLT10
10680,MLLT11
10681,MLLT3
10682,MLLT6
10683,MLN
10684,MLNR
10685,MLPH
10686,MLST8
10687,MLX
10688,MLXIP
10689,MLXIPL
10690,MLYCD
10691,MMAA
10692,MMAB
10693,MMACHC
10694,MMADHC
10695,MMD
10696,MME
10697,MMEL1
10698,MMGT1
10699,MMP1
10700,MMP10
10701,MMP11
10702,MMP12
10703,MMP13
10704,MMP14
10705,MMP15
10706,MMP16
10707,MMP17
10708,MMP19
10709,MMP2
10710,MMP2-AS1
10711,MMP20
10712,MMP21
10713,MMP24
10714,MMP25
10715,MMP25-AS1
10716,MMP26
10717,MMP27
10718,MMP28
10719,MMP3
10720,MMP7
10721,MMP8
10722,MMP9
10723,MMRN1
10724,MMRN2
10725,MMS19
10726,MMS22L
10727,MN1
10728,MNAT1
10729,MND1
10730,MNDA
10731,MNS1
10732,MNT
10733,MNX1
10734,MNX1-AS1
10735,MOAP1
10736,MOB1A
10737,MOB1B
10738,MOB2
10739,MOB3A
10740,MOB3B
10741,MOB3C
10742,MOBP
10743,MOCOS
10744,MOCS1
10745,MOCS2
10746,MOCS3
10747,MOG
10748,MOGAT1
10749,MOGAT2
10750,MOGAT3
10751,MOGS
10752,MOK
10753,MON1A
10754,MON1B
10755,MON2
10756,MORC1
10757,MORC2
10758,MORC2-AS1
10759,MORC3
10760,MORC4
10761,MORF4L1
10762,MORF4L2
10763,MORN1
10764,MORN2
10765,MORN3
10766,MORN4
10767,MORN5
10768,MOS
10769,MOSPD1
10770,MOSPD2
10771,MOSPD3
10772,MOV10
10773,MOV10L1
10774,MOXD1
10775,MPC1
10776,MPC2
10777,MPDU1
10778,MPDZ
10779,MPEG1
10780,MPG
10781,MPHOSPH10
10782,MPHOSPH6
10783,MPHOSPH8
10784,MPHOSPH9
10785,MPI
10786,MPIG6B
10787,MPL
10788,MPLKIP
10789,MPND
10790,MPO
10791,MPP1
10792,MPP2
10793,MPP3
10794,MPP4
10795,MPP5
10796,MPP6
10797,MPP7
10798,MPPE1
10799,MPPED1
10800,MPPED2
10801,MPRIP
10802,MPST
10803,MPV17
10804,MPV17L
10805,MPV17L2
10806,MPZ
10807,MPZL1
10808,MPZL2
10809,MPZL3
10810,MR1
10811,MRAP
10812,MRAP2
10813,MRAS
10814,MRC1
10815,MRC2
10816,MRE11
10817,MREG
10818,MRFAP1
10819,MRFAP1L1
10820,MRGBP
10821,MRGPRD
10822,MRGPRE
10823,MRGPRF
10824,MRGPRG
10825,MRGPRG-AS1
10826,MRGPRX1
10827,MRGPRX2
10828,MRGPRX3
10829,MRGPRX4
10830,MRI1
10831,MRM1
10832,MRM2
10833,MRM3
10834,MRNIP
10835,MRO
10836,MROH1
10837,MROH2A
10838,MROH2B
10839,MROH3P
10840,MROH5
10841,MROH6
10842,MROH7
10843,MROH8
10844,MROH9
10845,MRPL1
10846,MRPL10
10847,MRPL11
10848,MRPL12
10849,MRPL13
10850,MRPL14
10851,MRPL15
10852,MRPL16
10853,MRPL17
10854,MRPL18
10855,MRPL19
10856,MRPL2
10857,MRPL20
10858,MRPL21
10859,MRPL22
10860,MRPL23
10861,MRPL24
10862,MRPL27
10863,MRPL28
10864,MRPL3
10865,MRPL30
10866,MRPL32
10867,MRPL33
10868,MRPL34
10869,MRPL35
10870,MRPL36
10871,MRPL37
10872,MRPL38
10873,MRPL39
10874,MRPL4
10875,MRPL40
10876,MRPL41
10877,MRPL42
10878,MRPL43
10879,MRPL44
10880,MRPL45
10881,MRPL46
10882,MRPL47
10883,MRPL48
10884,MRPL49
10885,MRPL50
10886,MRPL51
10887,MRPL52
10888,MRPL53
10889,MRPL54
10890,MRPL55
10891,MRPL57
10892,MRPL58
10893,MRPL9
10894,MRPS10
10895,MRPS11
10896,MRPS12
10897,MRPS14
10898,MRPS15
10899,MRPS16
10900,MRPS17
10901,MRPS18A
10902,MRPS18B
10903,MRPS18C
10904,MRPS2
10905,MRPS21
10906,MRPS22
10907,MRPS23
10908,MRPS24
10909,MRPS25
10910,MRPS26
10911,MRPS27
10912,MRPS28
10913,MRPS30
10914,MRPS30-DT
10915,MRPS31
10916,MRPS33
10917,MRPS34
10918,MRPS35
10919,MRPS36
10920,MRPS5
10921,MRPS6
10922,MRPS7
10923,MRPS9
10924,MRRF
10925,MRS2
10926,MRTO4
10927,MRVI1
10928,MRVI1-AS1
10929,MS4A1
10930,MS4A10
10931,MS4A12
10932,MS4A13
10933,MS4A14
10934,MS4A15
10935,MS4A2
10936,MS4A3
10937,MS4A4A
10938,MS4A5
10939,MS4A6A
10940,MS4A6E
10941,MS4A7
10942,MS4A8
10943,MSANTD1
10944,MSANTD2
10945,MSANTD3
10946,MSANTD4
10947,MSC
10948,MSGN1
10949,MSH2
10950,MSH3
10951,MSH4
10952,MSH6
10953,MSI1
10954,MSI2
10955,MSL1
10956,MSL2
10957,MSL3
10958,MSL3P1
10959,MSLN
10960,MSMB
10961,MSMO1
10962,MSMP
10963,MSN
10964,MSR1
10965,MSRA
10966,MSRB1
10967,MSRB2
10968,MSRB3
10969,MSS51
10970,MST1
10971,MST1L
10972,MST1P2
10973,MST1R
10974,MSTN
10975,MSTO1
10976,MSTO2P
10977,MSX1
10978,MSX2
10979,MSX2P1
10980,MT1A
10981,MT1B
10982,MT1E
10983,MT1F
10984,MT1G
10985,MT1JP
10986,MT1L
10987,MT1M
10988,MT1X
10989,MT2A
10990,MT3
10991,MT4
10992,MTA1
10993,MTA2
10994,MTA3
10995,MTAP
10996,MTBP
10997,MTCH1
10998,MTCH2
10999,MTCL1
11000,MTCP1
11001,MTDH
11002,MTERF1
11003,MTERF2
11004,MTERF3
11005,MTERF4
11006,MTF1
11007,MTF2
11008,MTFMT
11009,MTFP1
11010,MTFR1
11011,MTFR1L
11012,MTFR2
11013,MTG1
11014,MTG2
11015,MTHFD1
11016,MTHFD1L
11017,MTHFD2
11018,MTHFD2L
11019,MTHFD2P1
11020,MTHFR
11021,MTHFSD
11022,MTIF2
11023,MTIF3
11024,MTM1
11025,MTMR1
11026,MTMR10
11027,MTMR11
11028,MTMR12
11029,MTMR14
11030,MTMR2
11031,MTMR3
11032,MTMR4
11033,MTMR6
11034,MTMR7
11035,MTMR8
11036,MTMR9
11037,MTMR9LP
11038,MTNR1A
11039,MTNR1B
11040,MTO1
11041,MTOR
11042,MTPAP
11043,MTR
11044,MTREX
11045,MTRF1
11046,MTRF1L
11047,MTRR
11048,MTSS1
11049,MTSS1L
11050,MTTP
11051,MTURN
11052,MTUS1
11053,MTUS2
11054,MTX1
11055,MTX2
11056,MTX3
11057,MUC1
11058,MUC12
11059,MUC13
11060,MUC15
11061,MUC16
11062,MUC17
11063,MUC19
11064,MUC2
11065,MUC20
11066,MUC21
11067,MUC22
11068,MUC3A
11069,MUC4
11070,MUC5AC
11071,MUC5B
11072,MUC6
11073,MUC7
11074,MUCL1
11075,MUL1
11076,MUM1
11077,MUM1L1
11078,MUS81
11079,MUSK
11080,MUT
11081,MUTYH
11082,MVB12A
11083,MVB12B
11084,MVD
11085,MVK
11086,MVP
11087,MX1
11088,MX2
11089,MXD1
11090,MXD3
11091,MXD4
11092,MXI1
11093,MXRA5
11094,MXRA7
11095,MXRA8
11096,MYADM
11097,MYADML
11098,MYADML2
11099,MYB
11100,MYBBP1A
11101,MYBL1
11102,MYBL2
11103,MYBPC1
11104,MYBPC2
11105,MYBPC3
11106,MYBPH
11107,MYBPHL
11108,MYC
11109,MYCBP2
11110,MYCBPAP
11111,MYCL
11112,MYCN
11113,MYCNOS
11114,MYCNUT
11115,MYCT1
11116,MYD88
11117,MYDGF
11118,MYEF2
11119,MYEOV
11120,MYF5
11121,MYF6
11122,MYH1
11123,MYH10
11124,MYH11
11125,MYH13
11126,MYH14
11127,MYH15
11128,MYH2
11129,MYH3
11130,MYH4
11131,MYH6
11132,MYH7
11133,MYH7B
11134,MYH8
11135,MYH9
11136,MYL1
11137,MYL10
11138,MYL12A
11139,MYL12B
11140,MYL2
11141,MYL3
11142,MYL4
11143,MYL5
11144,MYL6
11145,MYL6B
11146,MYL7
11147,MYL9
11148,MYLIP
11149,MYLK
11150,MYLK2
11151,MYLK3
11152,MYLK4
11153,MYLPF
11154,MYMK
11155,MYMX
11156,MYNN
11157,MYO10
11158,MYO15A
11159,MYO15B
11160,MYO16
11161,MYO18A
11162,MYO18B
11163,MYO19
11164,MYO1A
11165,MYO1B
11166,MYO1C
11167,MYO1D
11168,MYO1E
11169,MYO1F
11170,MYO1G
11171,MYO1H
11172,MYO3A
11173,MYO3B
11174,MYO5A
11175,MYO5B
11176,MYO5C
11177,MYO6
11178,MYO7A
11179,MYO7B
11180,MYO9A
11181,MYO9B
11182,MYOC
11183,MYOCD
11184,MYOD1
11185,MYOF
11186,MYOG
11187,MYOM1
11188,MYOM2
11189,MYOM3
11190,MYORG
11191,MYOT
11192,MYOZ1
11193,MYOZ2
11194,MYOZ3
11195,MYPN
11196,MYPOP
11197,MYRF
11198,MYRFL
11199,MYRIP
11200,MYSM1
11201,MYT1
11202,MYT1L
11203,MZB1
11204,MZF1
11205,MZT1
11206,MZT2A
11207,MZT2B
11208,N4BP1
11209,N4BP2
11210,N4BP2L1
11211,N4BP2L2
11212,N4BP3
11213,N6AMT1
11214,NAA10
11215,NAA11
11216,NAA15
11217,NAA16
11218,NAA20
