,genes
3253,DUSP26
3254,CHRNB1
3255,NT5C
3256,ADRA2C
3257,NUP188
3258,ZNF180
3259,HMCES
3260,TET1
3261,GPR6
3262,PGBD1
3263,OPRK1
3264,FRMPD4
3265,TTF2
3266,PRELID2
3267,UCP3
3268,CDON
3269,AP5B1
3270,ATF7IP
3271,SEMA3F
3272,NUBP2
3273,TRAF5
3274,DMBX1
3275,DNAJB9
3276,KLHL10
3277,ISG15
3278,F11R
3279,IKBIP
3280,TMEM167A
3281,FAM43A
3282,TFAM
3283,SIRT4
3284,SLC4A10
3285,VIM
3286,SHROOM3
3287,FAM126A
3288,ARAP2
3289,KCNJ3
3290,SPTB
3291,ADK
3292,HPCAL1
3293,GNB1L
3294,GRHPR
3295,AIM2
3296,BOP1
3297,CD6
3298,CTDNEP1
3299,STOX2
3300,PHYHD1
3301,POLA1
3302,FBXL17
3303,NXT2
3304,PFKFB2
3305,PKNOX2
3306,FBXO46
3307,CD46
3308,SOX14
3309,GPATCH4
3310,FZD5
3311,NUDT16
3312,CHMP2B
3313,GDA
3314,IQCK
3315,OTUD3
3316,AGPAT1
3317,SPTSSB
3318,PAMR1
3319,MYBL1
3320,CEP57
3321,GNB5
3322,USP37
3323,TSPAN17
3324,COX17
3325,ITGA9
3326,MPP1
3327,COG2
3328,DENND3
3329,AMN1
3330,RPA3
3331,PARPBP
3332,LMLN
3333,TRIM17
3334,LRRK2
3335,TMEM140
3336,FIS1
3337,VAV3
3338,FREM2
3339,COPS7A
3340,B4GALNT1
3341,QPRT
3342,SPATA21
3343,SATB1
3344,SSH3
3345,SERPINB1
3346,SLC2A9
3347,NOTCH4
3348,POLH
3349,PARD6B
3350,MGST2
3351,SLC24A4
3352,VGLL3
3353,CDH4
3354,SNRNP48
3355,SSC5D
3356,IER3
3357,MAPK7
3358,IRAK2
3359,STK36
3360,ITGB8
3361,TACC2
3362,GIT1
3363,SPOCK3
3364,GSTM4
3365,TRIM37
3366,WBP2
3367,GNG3
3368,TCEA2
3369,APC
3370,SRPRB
3371,PLXNA2
3372,CARM1
3373,TNFAIP3
3374,MREG
3375,MPDZ
3376,MRPL12
3377,TLR4
3378,CPSF6
3379,FDPS
3380,RHEBL1
3381,ZZZ3
3382,CASQ1
3383,SLC38A8
3384,BRSK2
3385,SLFN5
3386,RELB
3387,FNDC5
3388,CLIC4
3389,PPM1J
3390,BTBD10
3391,CPSF3
3392,CCDC110
3393,STK33
3394,ZNF770
3395,PON2
3396,CHTF18
3397,POP7
3398,SLC9A1
3399,FAM78A
3400,LAMTOR5
3401,PLXND1
3402,NOVA1
3403,RNF123
3404,EML5
3405,SPTAN1
3406,ANAPC7
3407,IDH3B
3408,RNF43
3409,GTF2A1
3410,MORN3
3411,PDLIM5
3412,PARP8
3413,SERPINE2
3414,PRR22
3415,ARHGAP1
3416,IMPG2
3417,VCPIP1
3418,ECHDC2
3419,APIP
3420,GRM1
3421,CYP20A1
3422,B4GALT3
3423,CRIM1
3424,SNAPC3
3425,ADIPOR2
3426,NMB
3427,PMP22
3428,DCUN1D1
3429,BTC
3430,GCHFR
3431,DTX3L
3432,GPR83
3433,IL6R
3434,PDP2
3435,HR
3436,KCTD2
3437,NDUFB3
3438,ATP6AP2
3439,CDH10
3440,ATP1B1
3441,RAB11FIP3
3442,GRIA1
3443,UQCRC2
3444,MAP3K9
3445,MRPS24
3446,MTUS2
3447,PLK1
3448,DDO
3449,SCO1
3450,CHAF1B
3451,LAMP5
3452,SH2D3C
3453,PIAS2
3454,RDX
3455,TRMT11
3456,STK10
3457,IRF2BP1
3458,DGKZ
3459,KCNAB1
3460,MBD5
3461,ZNF563
3462,C6orf62
3463,ARRB2
3464,FAM216B
3465,TSPAN7
3466,GALM
3467,CNTLN
3468,MORC2
3469,SNAPIN
3470,NUTF2
3471,AUTS2
3472,LGALSL
3473,FIZ1
3474,TTC25
3475,PLA2R1
3476,LYPLA1
3477,ATP2C1
3478,TCF3
3479,POMP
3480,PIP5K1B
3481,ADARB1
3482,PRSS23
3483,CCSER2
3484,ANKH
3485,KIF17
3486,LGALS3
3487,WNT7A
3488,MARK3
3489,DDX59
3490,SLC8B1
3491,MRPL52
3492,FAM118A
3493,MAPKAPK5
3494,CYP46A1
3495,PPP2R5B
3496,SOX5
3497,HSP90AA1
3498,FLRT1
3499,FNDC9
3500,TOP2B
3501,NCEH1
3502,NCOR2
3503,PTPRN2
3504,ARHGAP36
3505,CPT1A
3506,TUBA1B
3507,SEMA4A
3508,SSX2IP
3509,FASTKD5
3510,RGS9
3511,SLC7A2
3512,GABRD
3513,PRC1
3514,SSR3
3515,SAMD14
3516,THBS1
3517,RDH14
3518,NDUFAF4
3519,B9D2
3520,IRS1
3521,ARHGEF39
3522,CHRNB3
3523,PLS3
3524,CNNM1
3525,BCL7A
3526,UPB1
3527,KCNH2
3528,TADA2B
3529,PSMC4
3530,BUB1
3531,RPS6KA3
3532,CHCHD5
3533,CLCN5
3534,MICAL2
3535,WEE1
3536,CDCA7L
3537,DCPS
3538,F2RL2
3539,SRP68
3540,FOXD1
3541,RBM11
3542,TOB1
3543,AFTPH
3544,SNCAIP
3545,ADCYAP1
3546,ZC3HAV1L
3547,CMSS1
3548,TRAM1L1
3549,ACSF2
3550,KCNT1
3551,NIT1
3552,NELL1
3553,CEP78
3554,PCDHB15
3555,SULT2B1
3556,TMEM45A
3557,FGF20
3558,HOMER2
3559,CACNG8
3560,PEBP4
3561,USP25
3562,PCDHB12
3563,TMEM11
3564,EFCAB6
3565,CAMKK1
3566,P2RX6
3567,DNALI1
3568,CACUL1
3569,WDR33
3570,DTWD1
3571,SFT2D1
3572,ADA
3573,TMEM258
3574,CATSPERG
3575,TMEM100
3576,TAF3
3577,SFXN3
3578,ZBTB34
3579,SLA
3580,DHDDS
3581,CH25H
3582,DLX2
3583,GABRA5
3584,MFAP4
3585,DNM3
3586,VMP1
3587,FLOT1
3588,RGS11
3589,PCGF3
3590,DET1
3591,ATAD2
3592,LRTM2
3593,DLG3
3594,SCN2A
3595,DOCK11
3596,GDNF
3597,TMEM131
3598,BRMS1L
3599,BRWD1
3600,DLG4
3601,TMEM50A
3602,SLC5A8
3603,ARHGAP24
3604,GKAP1
3605,RAD54L
3606,HEPH
3607,THPO
3608,CHM
3609,ATF6B
3610,TANC1
3611,LEF1
3612,TMEM132E
3613,RBMX
3614,SORBS2
3615,PAICS
3616,RARB
3617,PCCA
3618,SIDT1
3619,CTBP2
3620,ALKBH6
3621,ASIC1
3622,RALGPS2
3623,MRC2
3624,NTSR2
3625,R3HCC1L
3626,LPL
3627,KDM4A
3628,AKR1C3
3629,RPS6KA2
3630,TYROBP
3631,RASAL2
3632,FLII
3633,TMEM240
3634,EFCAB11
3635,AGTPBP1
3636,VIT
3637,ABHD3
3638,SHMT2
3639,CHRNA7
3640,FAM217B
3641,FIGN
3642,ADAM19
3643,KBTBD8
3644,COX11
3645,PTGIS
3646,HIVEP1
3647,CCDC3
3648,BBS4
3649,MME
3650,CAPS2
3651,JSRP1
3652,ATG16L1
3653,GRIPAP1
3654,GIT2
3655,DEGS2
3656,ZFYVE28
3657,TBCCD1
3658,C1QA
3659,CCNB1
3660,ASS1
3661,HDAC3
3662,GNB1
3663,OXR1
3664,PLD1
3665,FAM220A
3666,SCD
3667,SLC38A1
3668,EXTL2
3669,UNC80
3670,ARNT2
3671,DLL4
3672,GRWD1
3673,C1QL1
3674,DGKI
3675,VWC2
3676,SLC4A11
3677,FCHSD2
3678,RHOB
3679,TUBB4B
3680,DNAH14
3681,SLC25A13
3682,FXYD7
3683,CENPN
3684,CSDC2
3685,TNRC6B
3686,EFEMP1
3687,SLMAP
3688,TIMELESS
3689,MAP3K4
3690,KCNH3
3691,CASQ2
3692,WNT6
3693,GLT8D2
3694,PDE7B
3695,FEN1
3696,DDX11
3697,ARL6IP5
3698,CSF2RA
3699,SETD4
3700,KAZALD1
3701,KCTD8
3702,VANGL2
3703,ATP1A3
3704,SFT2D2
3705,LARP4B
3706,REEP5
3707,CYC1
3708,FUOM
3709,PCLO
3710,SH2D5
3711,ZNRF1
3712,SMIM3
3713,ITPA
3714,COCH
3715,SLC17A6
3716,SYDE2
3717,ITGAV
3718,REC8
3719,RBM15
3720,EPHA6
3721,RUNDC3B
3722,NRSN2
3723,TESK1
3724,TRIM9
3725,WWP1
3726,FBN2
3727,NDUFA9
3728,RAD51C
3729,CAPN15
3730,P4HA2
3731,DNMT3A
3732,MEGF8
3733,RPS19BP1
3734,GNL3
3735,RAB3C
3736,EMC2
3737,GGH
3738,DNAJC10
3739,AZIN1
3740,SLC35F3
3741,DIP2B
3742,OPHN1
3743,GPATCH8
3744,DHRS11
3745,PYROXD1
3746,NTRK2
3747,AQP11
3748,BHLHE40
3749,KCNMB2
3750,ERMP1
3751,THOP1
3752,ARHGAP44
3753,LANCL2
3754,GALNT14
3755,PSMG2
3756,DACT2
3757,PGM5
3758,SLC6A4
3759,ITGA8
3760,DPY19L4
3761,RACGAP1
3762,ABHD2
3763,ELOVL4
3764,CTPS2
3765,AKTIP
3766,HTR4
3767,SNRNP200
3768,ABCA3
3769,MAGIX
3770,TMEM74
3771,CABLES1
3772,GRP
3773,SPECC1L
3774,FAM174A
3775,KIAA1614
3776,FAM43B
3777,AGTR2
3778,MRPL27
3779,TTC8
3780,BRICD5
3781,LRP6
3782,RCE1
3783,PHC3
3784,LRFN3
3785,CD81
3786,TULP2
3787,P2RX5
3788,IQGAP1
3789,MANBA
3790,QPCTL
3791,RNF11
3792,SS18L1
3793,CDK6
3794,IRF9
3795,KCNA2
3796,ANXA5
3797,KIFC3
3798,UBIAD1
3799,GABRB3
3800,NRG3
3801,GPHN
3802,RGCC
3803,PCYT1A
3804,EHMT2
3805,IMPA1
3806,EPHB6
3807,ABLIM3
3808,LONRF2
3809,EPS8
3810,ENOX1
3811,CDA
3812,IMPDH1
3813,TMTC1
3814,CAPN12
3815,PTK2B
3816,NDUFV2
3817,FKBP5
3818,INPP5E
3819,CYBRD1
3820,SPOP
3821,IQCD
3822,AP1S3
3823,KIAA1549L
3824,PLCG2
3825,TRIB3
3826,NAGK
3827,ZFR2
3828,NUDT8
3829,NPR2
3830,TNFRSF21
3831,SP4
3832,SRM
3833,CBFB
3834,PRDM16
3835,ORAI3
3836,CLASP1
3837,DDC
3838,BARHL1
3839,RAB23
3840,TRIM41
3841,GRID2IP
3842,CYP2S1
3843,UROS
3844,VMAC
3845,ARHGEF17
3846,RGS17
3847,ATL2
3848,CXXC4
3849,MORN4
3850,GPM6A
3851,TMEM178B
3852,ACTL6A
3853,PTPN7
3854,SYNPO2
3855,ENTPD7
3856,GPC1
3857,MMP24
3858,PPP2R2C
3859,OSBPL1A
3860,SLX4IP
3861,MCF2
3862,FXYD6
3863,PRPF38B
3864,SYNM
3865,RASL10B
3866,ZNF319
3867,STOML1
3868,ZFPM2
3869,IGFBPL1
3870,EML1
3871,DPY19L3
3872,NPY5R
3873,AGO4
3874,SKP2
3875,LRRC8B
3876,CAMK2D
3877,MANBAL
3878,MRPS30
3879,MAP4
3880,GPR137B
3881,CSRNP2
3882,RCAN3
3883,ZNF593
3884,KATNB1
3885,EPS15L1
3886,ARSJ
3887,TMEM179
3888,RARRES2
3889,ABCA1
3890,KHNYN
3891,LNPEP
3892,COL4A4
3893,LAYN
3894,TTN
3895,VPS37C
3896,STRN4
3897,EEF2K
3898,PHF23
3899,POSTN
3900,OPALIN
3901,TPCN2
3902,CRYM
3903,KLHL25
3904,MYO16
3905,STAP1
3906,GNG4
3907,RASGRP2
3908,CACNB4
3909,YPEL1
3910,PLCB3
3911,BTG2
3912,TNFAIP8L3
3913,CACNA1H
3914,RBBP7
3915,TMEM169
3916,KCNH7
3917,EIF4E3
3918,GJC1
3919,CPPED1
3920,PBX2
3921,TRAF1
3922,JAK2
3923,PRMT8
3924,MAP2K3
3925,CDH20
3926,ASGR1
3927,CFLAR
3928,SLITRK3
3929,NBEAL2
3930,LRP3
3931,TMEM54
3932,PPP1R3D
3933,NCOA1
3934,UGCG
3935,MTHFD2
3936,CYP51A1
3937,RET
3938,CDH7
3939,TMEFF2
3940,MYH7
3941,CIB1
3942,ATP8B2
3943,NOD2
3944,SLC52A3
3945,SH3GL3
3946,PDCL3
3947,ZNF131
3948,HOGA1
3949,PDGFA
3950,TECPR1
3951,DNAJC3
3952,COQ9
3953,REM2
3954,RNF215
3955,BCL3
3956,BEND5
3957,TLE4
3958,NEUROD1
3959,UQCRFS1
3960,ICA1L
3961,IDI1
3962,SOCS7
3963,SORCS1
3964,CTSD
3965,EPHA7
3966,TRHDE
3967,MPEG1
3968,LRFN2
3969,CNTNAP5
3970,CMPK2
3971,NSL1
3972,CLSTN1
3973,EFHC1
3974,CNKSR3
3975,TIPRL
3976,CDC42SE2
3977,ATP1A1
3978,SPRYD3
3979,CKAP2L
3980,SLC44A4
3981,GFPT2
3982,SEC14L2
3983,SLC25A32
3984,CKAP5
3985,TMEM164
3986,COL13A1
3987,ARF3
3988,BMP4
3989,TACSTD2
3990,PTBP2
3991,MTMR4
3992,XKR8
3993,SETD1A
3994,TRIB2
3995,FZD9
3996,RNF182
3997,P4HA1
3998,VARS2
3999,AK5
4000,ABTB2
4001,OCEL1
4002,ABHD14A
4003,CORO2A
4004,SEMA3E
4005,HEMK1
4006,LRRC3B
4007,INO80E
4008,PLEKHA7
4009,ITGB1
4010,PPP3CC
4011,VPS51
4012,MUSK
4013,MAN2B2
4014,CXXC5
4015,DLGAP3
4016,ATP6V0B
4017,KLHL18
4018,ATP2B2
4019,SNCB
4020,OSBPL2
4021,SAC3D1
4022,CPXM2
4023,SERBP1
4024,SEC11A
4025,ZNF821
4026,GAL
4027,FAM131B
4028,KCTD17
4029,HNRNPM
4030,BSPRY
4031,DMRT2
4032,SORCS3
4033,RIMS4
4034,GRHL1
4035,MIS18A
4036,ONECUT2
4037,NRSN1
4038,SLC27A2
4039,CDC123
4040,AASDHPPT
4041,PARD6A
4042,ATOX1
4043,ERMAP
4044,SC5D
4045,CADM1
4046,PTPRS
4047,GRM5
4048,DMAP1
4049,CACNG4
4050,ZNF286A
4051,UBTD2
4052,AVEN
4053,LINGO1
4054,AUH
4055,RAB11FIP4
4056,ECSIT
4057,PCDHB11
4058,PID1
4059,LMF1
4060,SSBP4
4061,RESP18
4062,SYT10
4063,EVI5
4064,B3GNT4
4065,ZSWIM7
4066,PWWP2B
4067,MYCBPAP
4068,CHST11
4069,EPHB1
4070,COBL
4071,LAMTOR4
4072,SNX11
4073,WWOX
4074,MTMR1
4075,PPP2R1B
4076,TPBG
4077,LCORL
4078,DPY19L1
4079,OSCP1
4080,CWF19L1
4081,FUNDC2
4082,RPRD2
4083,LYRM1
4084,GSG1L
4085,ERCC2
4086,RYR2
4087,SCAF11
4088,FBXO34
4089,ICAM2
4090,ABI1
4091,SRCAP
4092,RB1CC1
4093,CYP2J2
4094,RPS6KA1
4095,ZNF566
4096,CTPS1
4097,NRBP1
4098,C1QBP
4099,TCERG1
4100,FAM3C
4101,PDZD11
4102,C2orf80
4103,NIPAL4
4104,SLK
4105,B4GALT1
4106,PCM1
4107,CAMSAP3
4108,UHRF1BP1
4109,CERK
4110,CADM3
4111,RPS6KC1
4112,SPP1
4113,C1QB
4114,DUSP1
4115,CALN1
4116,CDK1
4117,POLR2D
4118,PRAF2
4119,EIF4G1
4120,FAM47E
4121,AHSA1
4122,CDH9
4123,ACTA1
4124,ACYP2
4125,LATS1
4126,TIAM2
4127,INTS10
4128,GABBR2
4129,CYP7B1
4130,TMEM39B
4131,PPP2R5A
4132,STON2
4133,ABI2
4134,MRPS23
4135,VANGL1
4136,USB1
4137,AJAP1
4138,SNTA1
4139,CAP1
4140,FXR2
4141,HCN1
4142,DHCR24
4143,MAPK11
4144,TRDMT1
4145,PTPRO
4146,BMP3
4147,KIF16B
4148,PIP5K1C
4149,TSPAN13
4150,ZNF346
4151,LMTK2
4152,EGR4
4153,CACHD1
4154,ID3
4155,KCNK3
4156,NSDHL
4157,HIPK2
4158,RAP1GAP2
4159,CPSF4
4160,PHYHIP
4161,CMIP
4162,RGL1
4163,CAMTA1
4164,IP6K1
4165,RIOK3
4166,ATP6V0C
4167,ANKRD34B
4168,RTKN2
4169,GABPB1
4170,PPIF
4171,STAM
4172,RBBP4
4173,TRAF2
4174,TTC9B
4175,SPIRE1
4176,FAM72A
4177,NMI
4178,SUSD1
4179,ARHGEF10L
4180,FAT4
4181,ATN1
4182,PRKCB
4183,ZBTB20
4184,ELOVL7
4185,PLK2
4186,KBTBD2
4187,CCNE2
4188,PPM1E
4189,ALDH4A1
4190,CACNA1A
4191,ARHGAP33
4192,SLC16A10
4193,FAM20A
4194,TSEN54
4195,PANK1
4196,ADCY5
4197,SERTAD4
4198,FRMD5
4199,SMC2
4200,BCAT1
4201,ULK3
4202,CFTR
4203,FRMD6
4204,ARHGAP6
4205,SEZ6L2
4206,LRRC4B
4207,POPDC3
4208,SUFU
4209,PCDH17
4210,RECQL4
4211,FAM118B
4212,TEAD4
4213,CFL2
4214,SEMA5B
4215,UBE2Q2
4216,LAG3
4217,C1QTNF1
4218,RC3H2
4219,RSPH4A
4220,NHEJ1
4221,DAPP1
4222,SYNPO
4223,FLVCR2
4224,RNF20
4225,CLVS2
4226,FBLN5
4227,RNF152
4228,CEP350
4229,ANKRD26
4230,CD247
4231,ZNF384
4232,WDR4
4233,PLOD1
4234,APOL2
4235,RREB1
4236,PDE2A
4237,ZNF574
4238,ATP6AP1
4239,UBASH3B
4240,NSMF
4241,PDHB
4242,PRSS12
4243,UBR7
4244,GABRA6
4245,TP53BP2
4246,DEF8
4247,PLEKHG1
4248,DNM1
4249,FBXL15
4250,PIAS1
4251,PDLIM2
4252,ZNF541
4253,ATP2A3
4254,ITPR1
4255,TUBA1A
4256,PTPRR
4257,CPQ
4258,MCM9
4259,FRS3
4260,LRRTM1
4261,B9D1
4262,TMEM132D
4263,CCDC166
4264,PSMB2
4265,GMPS
4266,UNC5A
4267,PDCD4
4268,SETD6
4269,DOLK
4270,KIF20B
4271,TMEM242
4272,CCNO
4273,GPSM1
4274,GPR137C
4275,GPT2
4276,NAPB
4277,MAPKAP1
4278,ZBTB10
4279,PBX4
4280,TEX30
4281,KHDC1L
4282,CENPK
4283,TENM2
4284,ANGPTL2
4285,PRL
4286,RFTN1
4287,DCAF5
4288,KATNAL2
4289,BCL2L2
4290,GJC3
4291,UTP20
4292,PRDX4
4293,THNSL2
4294,ZMYND8
4295,S100A6
4296,ESRP1
4297,XRCC4
4298,TRANK1
4299,NAB2
4300,TMEM91
4301,ITGA2B
4302,ZC2HC1A
4303,VASH2
4304,ARHGAP11A
4305,HDAC11
4306,MGAT4B
4307,FGF5
4308,TCAP
4309,PJA2
4310,PRRC2C
4311,PSMB9
4312,DUSP18
4313,TIPARP
4314,CHRNA2
4315,CRTAC1
4316,DPP10
4317,USP28
4318,RTTN
4319,KRT18
4320,LRRC49
4321,REV3L
4322,RPGRIP1L
4323,AVPI1
4324,DOCK5
4325,ANKRD2
4326,DQX1
4327,KCNA5
4328,ARHGAP30
4329,MANEA
4330,HUNK
4331,HSPA12A
4332,TM2D2
4333,KDM1A
4334,DNER
4335,WNT2B
4336,OSTF1
4337,RASA3
4338,XPO5
4339,TXNDC17
4340,MYCBP2
4341,RPS6KA6
4342,ABR
4343,PUM2
4344,DNM1L
4345,BATF3
4346,MAP3K6
4347,TACR3
4348,ICA1
4349,UBXN8
4350,AMPD3
4351,SPRN
4352,CDPF1
4353,FBXO11
4354,YIPF3
4355,GEM
4356,ARMC10
4357,TTC28
4358,NCOA3
4359,NDST4
4360,MED22
4361,TTC32
4362,ANKS6
4363,DEPTOR
4364,PER3
4365,KREMEN2
4366,RRP7A
4367,TOPBP1
4368,FGFR1
4369,ANKMY2
4370,PCDH19
4371,EIF1AX
4372,TRIM3
4373,CRYZ
4374,OTX2
4375,ABCB7
4376,GLRX2
4377,HSPA13
4378,PRUNE2
4379,SERTAD2
4380,GABRA1
4381,RGS10
4382,PTBP3
4383,TOX
4384,PFDN2
4385,DNAAF2
4386,CTTNBP2NL
4387,FAM169A
4388,AMOTL1
4389,INPP1
4390,FZD3
4391,KLHL29
4392,UNCX
4393,PASK
4394,MVD
4395,DPYSL3
4396,PRMT7
4397,CALCOCO1
4398,NUP210
4399,KHDRBS2
4400,PPM1M
4401,SHC4
4402,CABIN1
4403,LSAMP
4404,NOS1
4405,BVES
4406,CADPS
4407,CAMK2B
4408,ILKAP
4409,PAPPA
4410,PPA1
4411,SCAMP5
4412,ABCF3
4413,TUFT1
4414,PPFIBP2
4415,STK38
4416,ABHD12B
4417,HSCB
4418,TPX2
4419,USP6NL
4420,CPEB3
4421,TUBB2A
4422,RNF144A
4423,FILIP1
4424,RASSF4
4425,NLK
4426,JMJD7
4427,GPD2
4428,CDK7
4429,PGBD5
4430,NT5M
4431,RASGEF1A
4432,ZIC2
4433,WDR54
4434,SCAP
4435,MARK4
4436,BCL6
4437,PER1
4438,HNRNPK
4439,EP400
4440,CBR4
4441,IQSEC1
4442,CISD2
4443,TMCC3
4444,MAST3
4445,PPP1R15B
4446,ACTR2
4447,SEZ6
4448,PLK4
4449,SMO
4450,E2F3
4451,ACKR2
4452,PTPN2
4453,ASCL1
4454,MPST
4455,TXN
4456,GAB2
4457,RASSF1
4458,CHN1
4459,HDAC5
4460,ZMYM3
4461,ADRA1B
4462,ATL1
4463,RMND5A
4464,SRF
4465,NFASC
4466,RIMKLB
4467,SNCG
4468,SEC24C
4469,HEATR5A
4470,TCERG1L
4471,USP4
4472,LDB1
4473,TTL
4474,NAB1
4475,HMG20A
4476,ARHGAP5
4477,CD84
4478,DPY30
4479,RTBDN
4480,RASL11A
4481,SIX4
4482,ADD2
4483,RFX7
4484,CHGB
4485,TNK2
4486,RPP40
4487,TBL1X
4488,USF1
4489,LRRC56
4490,B4GALT2
4491,PRMT1
4492,RDH13
4493,BCORL1
4494,CCT7
4495,FGF13
4496,SLITRK5
4497,TBC1D32
4498,KCNJ14
4499,PTPRM
4500,TSFM
4501,AIF1
4502,FOS
4503,BRWD3
4504,EPDR1
4505,SCAI
4506,ARNTL
4507,PDXK
4508,TBC1D5
4509,SLC6A6
4510,TM7SF2
4511,KCTD1
4512,ENO2
4513,SLITRK6
4514,GNAI2
4515,NPTXR
4516,VPS37D
4517,TM4SF1
4518,EFNA2
4519,SYNDIG1L
4520,PRIM2
4521,FMN2
4522,CENPE
4523,ABCA6
4524,APLF
4525,ZFAND2A
4526,PRKCE
4527,SBNO1
4528,PCYOX1L
4529,NEURL4
4530,GFER
4531,TRNP1
4532,LYPD6B
4533,BLVRA
4534,GNPTAB
4535,SLC20A1
4536,TBC1D22A
4537,RBP1
4538,CRHBP
4539,BCAP31
4540,ENGASE
4541,HEBP2
4542,LYST
4543,LRRC7
4544,FAXC
4545,ENOX2
4546,TBC1D8
4547,FAM229B
4548,CACNA1E
4549,BCCIP
4550,FOXG1
4551,NPHP1
4552,ARHGAP9
4553,FANCM
4554,RUNX1
4555,LYRM4
4556,TMEM256
4557,LIN7A
4558,TP53I13
4559,TPI1
4560,LHX1
4561,SHANK2
4562,PELI3
4563,GOSR1
4564,GMEB1
4565,TRPM6
4566,BCL2L15
4567,AARS2
4568,RXRG
4569,CRIP3
4570,GNG2
4571,YWHAH
4572,SMIM1
4573,SNTB2
4574,ZNF354B
4575,SLC19A2
4576,TBCC
4577,IL18BP
4578,HSPB1
4579,IGDCC3
4580,ARHGAP12
4581,NEFL
4582,C8orf48
4583,MAGI1
4584,IKBKE
4585,B4GALT5
4586,SWAP70
4587,COX6B2
4588,HCN4
4589,TSPAN9
4590,GALNT9
4591,IFIT2
4592,THAP3
4593,PCOLCE
4594,WDR1
4595,DDX27
4596,SORL1
4597,TRMT44
4598,GPR149
4599,ZFP2
4600,GSS
4601,PCDHB6
4602,PCDH20
4603,STX3
4604,DLX5
4605,LRRC27
4606,SLC15A2
4607,TMEM230
4608,SOS2
4609,DESI2
4610,G2E3
4611,RMDN1
4612,FUT10
4613,SIGIRR
4614,LRRC36
4615,RTP4
4616,LRRC4C
4617,VSTM2L
4618,COX7A1
4619,INPP4A
4620,COG6
4621,PLEKHM3
4622,SMPDL3A
4623,TMEM51
4624,ELP4
4625,KISS1R
4626,ZIK1
4627,OAZ2
4628,BPGM
4629,VOPP1
4630,UXT
4631,TONSL
4632,SNX10
4633,ADM
4634,PRLR
4635,KCTD9
4636,CEP128
4637,UBXN2B
4638,SLC12A6
4639,ZNF112
4640,SYNPR
4641,TPP1
4642,SLC12A5
4643,JAG1
4644,EPHB2
4645,LURAP1L
4646,FOXJ3
4647,TRIM45
4648,NANS
4649,ABCA7
4650,IL1RAPL1
4651,LGR4
4652,STAU2
4653,SLX4
4654,C12orf66
4655,DCTN4
4656,TXNRD2
4657,ERLIN1
4658,TMEM198
4659,FGF9
4660,EFHD2
4661,STAG1
4662,KCNS2
4663,ZFHX3
4664,MVK
4665,NAGPA
4666,TP53I11
4667,SLC25A10
4668,DYNC2H1
4669,PGK1
4670,SMAD3
4671,PRKAB1
4672,RAB40B
4673,TBC1D14
4674,BRF2
4675,CD53
4676,CCM2L
4677,PFKM
4678,CYLD
4679,ACYP1
4680,PI15
4681,ALDOA
4682,NCKIPSD
4683,EIF2AK1
4684,ZRANB1
4685,IGF1
4686,INSIG1
4687,PDE3B
4688,NUMB
4689,SNTG2
4690,TRIM24
4691,IGSF5
4692,SEMA3C
4693,TBC1D22B
4694,SYTL5
4695,ATP6V1G2
4696,SLC25A34
4697,ARHGEF1
4698,CCDC138
4699,TBC1D24
4700,ALOX5AP
4701,SS18
4702,CABYR
4703,RDH10
4704,NMNAT2
4705,DLK2
4706,ZNF777
4707,KNDC1
4708,AHCTF1
4709,SNAPC4
4710,GCLC
4711,L3HYPDH
4712,APPL1
4713,ELOVL6
4714,MRAP2
4715,CTXN1
4716,ANO3
4717,CHCHD7
4718,MRGBP
4719,RNF165
4720,DUSP5
4721,DSTN
4722,CLEC16A
4723,TMEM126B
4724,DHRS3
4725,RAB40C
4726,TUBB
4727,DCLK1
4728,NARF
4729,CRMP1
4730,SIK3
4731,ARL4C
4732,LDLR
4733,PPP1R21
4734,STX8
4735,ADAMTS5
4736,CDHR3
4737,TMED1
4738,APBA2
4739,ACER3
4740,FBXW7
4741,MYO15A
4742,ZFP37
4743,IYD
4744,BBS7
4745,IRX3
4746,HENMT1
4747,SLC9A7
4748,CSRP2
4749,LIMS2
4750,MPP6
4751,ZNF804B
4752,PHLPP2
4753,NCKAP5
4754,BIN3
4755,NPM3
4756,GPR158
4757,CLPTM1
4758,CCNF
4759,TMED8
4760,ROBO1
4761,KIAA1217
4762,EFNB2
4763,BNIP1
4764,PRSS50
4765,KCNJ11
4766,CBLN4
4767,ZNF398
4768,SRGAP3
4769,ALDH1B1
4770,STK32C
4771,LAMB1
4772,SLC35C2
4773,MLF2
4774,BACE2
4775,CCDC177
4776,EXO5
4777,RAPGEF2
4778,PNMA2
4779,NSUN3
4780,ZDHHC20
4781,WNT5A
4782,GREM2
4783,TAF1B
4784,ARF6
4785,TSPAN18
4786,PRRC2B
4787,TRIM32
4788,TMEM14A
4789,LEO1
4790,ATP6V1D
4791,TMEM229B
4792,ATP4A
4793,NLGN1
4794,MAB21L1
4795,USP19
4796,SLC2A13
4797,BLNK
4798,RNF8
4799,STPG1
4800,DLL3
4801,MFSD6
4802,PTGES3
4803,SLC6A13
4804,LGI1
4805,TOMM20
4806,SPINT1
4807,ATF5
4808,UPP2
4809,NEK7
4810,MYC
4811,MMP16
4812,KCNF1
4813,RASSF8
4814,ATP2B1
4815,HS6ST2
4816,GRIK4
4817,PCDHB14
4818,ATXN7L3
4819,TENM4
