,genes
3258,WEE1
3259,CDCA7L
3260,DCPS
3261,F2RL2
3262,TMEM161A
3263,SMYD1
3264,AFTPH
3265,FBXL4
3266,SNN
3267,RPGR
3268,ADCYAP1
3269,ZC3HAV1L
3270,CMSS1
3271,RHOF
3272,ILK
3273,ACSF2
3274,KCNT1
3275,PIGT
3276,COL3A1
3277,FKBP8
3278,NELL1
3279,DES
3280,SULT2B1
3281,TMEM45A
3282,PEBP4
3283,BAZ1B
3284,CAMKK1
3285,PRSS35
3286,P2RX6
3287,DNALI1
3288,DTWD1
3289,LOXL3
3290,CATSPERG
3291,TMEM100
3292,CCDC18
3293,SLC6A7
3294,SLA
3295,TNNT2
3296,TNIP1
3297,ZW10
3298,FXYD3
3299,PICK1
3300,CH25H
3301,ANKRD27
3302,DLX2
3303,GABRA5
3304,MFAP4
3305,NUP214
3306,IL33
3307,VMP1
3308,RGS11
3309,PCGF3
3310,ABHD4
3311,NUP37
3312,DET1
3313,ATAD2
3314,LRTM2
3315,DOCK11
3316,HIF3A
3317,COG5
3318,HEPH
3319,CASK
3320,C1orf94
3321,LEF1
3322,CLDN23
3323,TMEM132E
3324,RNF113A
3325,RARB
3326,SIDT1
3327,ASAH2
3328,EMB
3329,CHD1L
3330,RALGPS2
3331,MRC2
3332,NTSR2
3333,HAPLN3
3334,KDM4A
3335,RNF24
3336,RPS6KA2
3337,GOT1
3338,TYROBP
3339,RASAL2
3340,SLC15A3
3341,NHS
3342,USO1
3343,LEPROTL1
3344,VIT
3345,SAFB2
3346,PFAS
3347,FAM217B
3348,RMND5B
3349,FIBIN
3350,TMX3
3351,MEF2C
3352,CCDC3
3353,BBS4
3354,ATG16L1
3355,GRIPAP1
3356,SLC5A7
3357,TMEM138
3358,ZFYVE28
3359,CMTM3
3360,POU4F1
3361,C1QA
3362,PDE4C
3363,CCNB1
3364,PCF11
3365,EML3
3366,GALT
3367,DNAH11
3368,OXR1
3369,RFTN2
3370,IST1
3371,PKIG
3372,SNRNP40
3373,SCD
3374,HERC6
3375,TRIM29
3376,SLC38A1
3377,COL24A1
3378,CMKLR1
3379,EXTL2
3380,PNKD
3381,ARNT2
3382,SRPX2
3383,CTNNBL1
3384,CLEC4A
3385,ARHGAP17
3386,DGKI
3387,VWC2
3388,DNAJC17
3389,FCHSD2
3390,DNAH14
3391,FXYD7
3392,DDHD2
3393,CENPN
3394,CSDC2
3395,SLC7A6
3396,EFEMP1
3397,WNT6
3398,GLT8D2
3399,SLC22A15
3400,MASP2
3401,PDE7B
3402,DDX11
3403,UCMA
3404,CARTPT
3405,KAZALD1
3406,KCTD8
3407,VANGL2
3408,ATP1A3
3409,SFT2D2
3410,CYC1
3411,TRAF4
3412,TSPYL1
3413,VWA1
3414,SMG5
3415,MDM4
3416,SH2D5
3417,LTK
3418,SMIM3
3419,ITPA
3420,PIR
3421,SLC17A6
3422,CNOT8
3423,GPR34
3424,SYDE2
3425,LIMS1
3426,RHOC
3427,RHOH
3428,CORO7
3429,SPRY4
3430,EPHA6
3431,RUNDC3B
3432,TRIM9
3433,CELF2
3434,NUPR1
3435,GALNT10
3436,RAD51C
3437,CAPN15
3438,MEGF8
3439,CBX5
3440,GNL3
3441,GGH
3442,SLC35F3
3443,OPHN1
3444,EFS
3445,GPATCH8
3446,ADAMTS9
3447,ZNF518B
3448,DHRS11
3449,ZCCHC18
3450,PYROXD1
3451,NTRK2
3452,C10orf90
3453,SLC29A4
3454,BHLHE40
3455,SLC2A5
3456,ARHGAP44
3457,ZMYM6
3458,GALNT14
3459,ATG5
3460,DACT2
3461,TLR1
3462,GCDH
3463,ITGA8
3464,PAIP2B
3465,TMBIM1
3466,RACGAP1
3467,HNRNPD
3468,ELOVL4
3469,CTPS2
3470,ZNF267
3471,HTR4
3472,GTF3C3
3473,ABCA3
3474,MALSU1
3475,GRP
3476,SPECC1L
3477,KIAA1614
3478,FAM43B
3479,LRP6
3480,STX5
3481,RCE1
3482,PHC3
3483,ZNF248
3484,CYSLTR1
3485,TRIM23
3486,PAIP1
3487,METTL21A
3488,EIF2S3
3489,SLC29A3
3490,IQGAP1
3491,VLDLR
3492,SS18L1
3493,IRF9
3494,KCNA2
3495,OSTM1
3496,KIFC3
3497,UBIAD1
3498,TPRKB
3499,ORAI1
3500,SMAD9
3501,KCNE4
3502,MFSD11
3503,PGPEP1
3504,PHF6
3505,ASCL2
3506,IMPA1
3507,PIRT
3508,MZF1
3509,NAAA
3510,EPHB6
3511,ABLIM3
3512,EPS8
3513,XRRA1
3514,ENOX1
3515,SLC22A2
3516,UTRN
3517,IMPDH1
3518,PDSS2
3519,CAPN12
3520,PTK2B
3521,FKBP5
3522,INPP5E
3523,CYBRD1
3524,MYBBP1A
3525,KIAA1549L
3526,GPR17
3527,PLCG2
3528,ZDHHC6
3529,NAGK
3530,P2RY12
3531,PDGFRA
3532,TNFRSF21
3533,GPD1L
3534,SP4
3535,TAF12
3536,CBFB
3537,ESPL1
3538,TMEM127
3539,DDC
3540,RAB23
3541,GRID2IP
3542,GLRB
3543,TIMM44
3544,MAGI2
3545,ARHGEF17
3546,RGS17
3547,MRPS26
3548,TMEM178B
3549,ACTL6A
3550,MOGAT1
3551,SMAP2
3552,SYNPO2
3553,ENTPD7
3554,FAM216A
3555,PPP2R2C
3556,OSBPL1A
3557,SLX4IP
3558,MCF2
3559,CA7
3560,NAT9
3561,TARS2
3562,ABHD8
3563,C3
3564,ZFPM2
3565,DPY19L3
3566,SLC7A7
3567,NPY5R
3568,IL15RA
3569,SKP2
3570,LRRC8B
3571,CAMK2D
3572,TUBGCP2
3573,MRPS30
3574,KLC4
3575,MAT2B
3576,IDS
3577,FGGY
3578,KATNB1
3579,TMEM179
3580,HECA
3581,RARRES2
3582,ASL
3583,CNTNAP2
3584,ABCA1
3585,KHNYN
3586,SAMD12
3587,STAU1
3588,LAYN
3589,VPS37C
3590,PRSS56
3591,EEF2K
3592,CCR5
3593,POSTN
3594,YBX3
3595,TPD52
3596,MCMBP
3597,TPCN2
3598,SCARA5
3599,INSM2
3600,MYO16
3601,ATG7
3602,GNG4
3603,RASGRP2
3604,TMEM168
3605,CACNB4
3606,YPEL1
3607,ZBTB7A
3608,ATG4D
3609,RENBP
3610,EIF5A
3611,MFAP3L
3612,TNFAIP8L3
3613,RNH1
3614,CACNA1H
3615,CENPF
3616,TMEM169
3617,COL8A2
3618,GJC1
3619,TPPP3
3620,RWDD3
3621,PRMT8
3622,MAP2K3
3623,CDH20
3624,ASGR1
3625,CFLAR
3626,SLITRK3
3627,THBS2
3628,PPP1R3D
3629,RET
3630,ULK2
3631,CDH7
3632,TMEFF2
3633,CRYBA4
3634,NF1
3635,DOCK1
3636,ATP8B2
3637,SH3BP4
3638,SLC52A3
3639,RFX4
3640,TBR1
3641,ZNF131
3642,PDGFA
3643,PIAS4
3644,PREPL
3645,COQ9
3646,LUZP1
3647,REM2
3648,RNF215
3649,BCL3
3650,BEND5
3651,DOCK9
3652,MED31
3653,RGS6
3654,ICA1L
3655,MFGE8
3656,SORCS1
3657,AASS
3658,EPHA7
3659,TRHDE
3660,MPEG1
3661,CNTNAP5
3662,UBE2D1
3663,CMPK2
3664,CLSTN1
3665,CNKSR3
3666,TIPRL
3667,ATP1A1
3668,FCGR2A
3669,ECHDC3
3670,SLC25A32
3671,CKAP5
3672,BMP4
3673,TACSTD2
3674,PTBP2
3675,MTMR4
3676,TMEM30A
3677,NEMF
3678,P4HA1
3679,VARS2
3680,EIF3B
3681,AK5
3682,OCEL1
3683,IER5
3684,CORO2A
3685,MYLK
3686,BFAR
3687,MTHFD2L
3688,HEMK1
3689,OSBP2
3690,LRRC3B
3691,WDR62
3692,ITGB1
3693,ARSG
3694,FRZB
3695,PPP3CC
3696,VPS51
3697,TAPBP
3698,STARD9
3699,MAN2B2
3700,KLHL18
3701,ATP2B2
3702,SNCB
3703,OSBPL2
3704,ENO3
3705,SAC3D1
3706,CPXM2
3707,ZNF821
3708,GAL
3709,BRINP1
3710,FAM131B
3711,MEF2A
3712,HNRNPM
3713,ZNF668
3714,HCST
3715,HCRTR2
3716,PFKL
3717,ONECUT2
3718,LY86
3719,SLC27A2
3720,CDC123
3721,PARD6A
3722,SLC25A45
3723,ERMAP
3724,TRPC3
3725,ALDH1A1
3726,CADM1
3727,MAP3K19
3728,PLEKHH2
3729,CACNG4
3730,FRMD3
3731,GPER1
3732,DENND2A
3733,AUH
3734,RAB11FIP4
3735,ECSIT
3736,PID1
3737,SYT10
3738,EVI5
3739,ACP6
3740,MYCBPAP
3741,CHST11
3742,POLI
3743,MYRF
3744,SNX11
3745,WWOX
3746,TAF6
3747,PPP2R1B
3748,TPBG
3749,RAD23B
3750,ANKS1A
3751,DPY19L1
3752,CACNG6
3753,VEZF1
3754,KBTBD3
3755,FAM214A
3756,FOXK1
3757,GSG1L
3758,ERCC2
3759,RYR2
3760,FBXO34
3761,CRLF2
3762,CTSZ
3763,ZNF800
3764,RB1CC1
3765,TAF1C
3766,CYP2J2
3767,USP42
3768,CYBB
3769,SLC7A11
3770,C1QBP
3771,FAM3C
3772,CPLX1
3773,MED23
3774,DSCAML1
3775,MGME1
3776,SMOC1
3777,ATG13
3778,CUL1
3779,MCRS1
3780,RPS6KC1
3781,C1QB
3782,DUSP1
3783,CD300A
3784,CALN1
3785,CHSY1
3786,CDK1
3787,ATP11B
3788,FAM47E
3789,ACYP2
3790,TIAM2
3791,GABBR2
3792,HOOK2
3793,PARD3B
3794,TMEM39B
3795,GNAO1
3796,STON2
3797,MCM3
3798,YBX1
3799,USB1
3800,PARD3
3801,ELMOD3
3802,AK4
3803,HCN1
3804,MAPK11
3805,PUS7
3806,KCNIP3
3807,BMP3
3808,KIF16B
3809,CSF1R
3810,COMMD4
3811,PIP5K1C
3812,TSPAN13
3813,ZNF346
3814,LMTK2
3815,CACHD1
3816,PREX1
3817,GLB1
3818,HIPK2
3819,PHYHIP
3820,RGL1
3821,CAMTA1
3822,PLSCR4
3823,WDR86
3824,GRB14
3825,PLD4
3826,RTKN2
3827,ZNF395
3828,GLA
3829,SFTPC
3830,KLF13
3831,RBBP4
3832,CLUAP1
3833,MPC2
3834,TRAF2
3835,FCGR3A
3836,PDCD2
3837,ZNF689
3838,NMI
3839,SUSD1
3840,NFIA
3841,PPP3CB
3842,CD68
3843,ARHGEF10L
3844,PRKCB
3845,ALDH4A1
3846,CACNA1A
3847,ARHGAP33
3848,SLC16A10
3849,FAM20A
3850,PANK1
3851,ADCY5
3852,SERTAD4
3853,EFHC2
3854,FRMD5
3855,DTWD2
3856,MSL3
3857,HSD17B13
3858,SMC2
3859,KDM2B
3860,ZFAND2B
3861,ULK3
3862,ARHGAP6
3863,PRADC1
3864,POPDC3
3865,TLR2
3866,PCDH17
3867,TSEN2
3868,TEAD4
3869,RAB20
3870,TEK
3871,UBE2Q2
3872,YIPF5
3873,NANOS1
3874,LAG3
3875,RAB38
3876,NHLRC2
3877,UBTF
3878,GTPBP10
3879,DAPP1
3880,CLVS2
3881,FBLN5
3882,ANKRD26
3883,RNFT1
3884,FXYD5
3885,APOL2
3886,RPF2
3887,ZSCAN21
3888,RREB1
3889,ALPK3
3890,PRSS12
3891,TP53BP2
3892,NEU3
3893,RNF26
3894,POLG2
3895,HLCS
3896,HCLS1
3897,ATP2A3
3898,ITPR1
3899,PTPRR
3900,CPQ
3901,TTC17
3902,MCM9
3903,RTKN
3904,TMEM132D
3905,PARS2
3906,GMPS
3907,UNC5A
3908,PDCD4
3909,SETD6
3910,SOX4
3911,CCNO
3912,LARP6
3913,ING5
3914,MYOM1
3915,GPR137C
3916,ZBTB10
3917,VPS33A
3918,PNPLA6
3919,PBX4
3920,TEX30
3921,PHF19
3922,RFTN1
3923,KATNAL2
3924,SPG7
3925,IKZF2
3926,MOSPD1
3927,NEK2
3928,UTP20
3929,LAIR1
3930,GCFC2
3931,ZMYND8
3932,SLC25A35
3933,TRANK1
3934,HDAC11
3935,FGF5
3936,FAM178B
3937,TCAP
3938,VWA3A
3939,VSTM2B
3940,PIK3IP1
3941,MVB12B
3942,PSMB9
3943,GPR173
3944,DUSP18
3945,TIPARP
3946,CHRNA2
3947,CRTAC1
3948,STEAP1
3949,USP28
3950,LAT2
3951,AVPI1
3952,MRPL45
3953,MPV17
3954,MRPS11
3955,ANKRD2
3956,ARHGEF7
3957,DQX1
3958,DCBLD1
3959,ARHGAP30
3960,LYRM2
3961,MANEA
3962,HSPA12A
3963,FBXL14
3964,DNER
3965,WNT2B
3966,OSTF1
3967,FAM81A
3968,SOX21
3969,RASA3
3970,TXNDC17
3971,TCTE3
3972,NOTCH3
3973,DNM1L
3974,MAP3K6
3975,ICA1
3976,YES1
3977,ERCC4
3978,SMIM8
3979,EIF4E2
3980,UBXN8
3981,PKP4
3982,SPRN
3983,SMC5
3984,CD36
3985,FBXO11
3986,GEM
3987,THSD7B
3988,DLEC1
3989,TTC28
3990,NCOA3
3991,NDST4
3992,MED22
3993,NUP54
3994,ANKS6
3995,CBX7
3996,DEPTOR
3997,KREMEN2
3998,TMEM238
3999,MECR
4000,FBLN2
4001,PCDH19
4002,EIF1AX
4003,CRYZ
4004,CNEP1R1
4005,CLIC5
4006,PPP1R3E
4007,GLRX2
4008,ZNF35
4009,BCAS1
4010,NIPAL3
4011,SERTAD2
4012,GABRA1
4013,RGS10
4014,IGSF6
4015,PTBP3
4016,TOX
4017,BTBD17
4018,DNAAF2
4019,CAD
4020,INPP1
4021,TM9SF4
4022,FZD3
4023,TPPP
4024,SLC25A25
4025,PHF20
4026,KLHL29
4027,DPYSL3
4028,ADAMTS17
4029,PRMT7
4030,CALCOCO1
4031,ISCA1
4032,KHDRBS2
4033,PPM1M
4034,REPS1
4035,TGFBI
4036,NOS1
4037,SAP30
4038,CAMK2B
4039,SETD3
4040,NICN1
4041,HK2
4042,LRP8
4043,SCAMP5
4044,EHD2
4045,IL17RB
4046,STK38
4047,ATG4B
4048,NHSL1
4049,GRID1
4050,ABHD12B
4051,CPEB3
4052,RNF144A
4053,FILIP1
4054,RASSF4
4055,NLK
4056,JMJD7
4057,GPD2
4058,ASTE1
4059,LRRFIP1
4060,NT5M
4061,CHCHD10
4062,EMX1
4063,IL16
4064,BCL6
4065,PER1
4066,NOC2L
4067,HIGD1B
4068,PTPRZ1
4069,BCAS3
4070,LMO2
4071,HNRNPK
4072,PCDHB3
4073,DISP1
4074,IQSEC1
4075,CISD2
4076,TMCC3
4077,MAST3
4078,CDK5RAP3
4079,ACTR2
4080,SEZ6
4081,FAM111A
4082,PTPN2
4083,MPST
4084,SLC1A2
4085,GAB2
4086,RASSF1
4087,CHN1
4088,HDAC5
4089,SRF
4090,AHNAK
4091,LIMCH1
4092,RIMKLB
4093,GRB7
4094,HEATR5A
4095,CKS2
4096,TCERG1L
4097,USP4
4098,TBCK
4099,HMG20A
4100,CD84
4101,RMDN3
4102,CCDC125
4103,SMYD4
4104,SIX4
4105,PLGRKT
4106,ADRA1A
4107,MICB
4108,RRM2B
4109,IFITM2
4110,RAB27A
4111,ZFYVE16
4112,GABRG3
4113,TRAM2
4114,PAQR4
4115,DHRS7B
4116,TBL1X
4117,ADD3
4118,LRRC56
4119,SOX13
4120,THEG
4121,FGF13
4122,SLITRK5
4123,SMAD1
4124,AIF1
4125,SCUBE2
4126,BRWD3
4127,AIP
4128,DNM2
4129,ASPDH
4130,SCAI
4131,ZSCAN29
4132,ARNTL
4133,SLC38A9
4134,PDXK
4135,CTSS
4136,RTN4
4137,DDX46
4138,SLC6A6
4139,KCTD1
4140,ENO2
4141,GNAI2
4142,NPTXR
4143,VPS37D
4144,EFNA2
4145,RNF6
4146,PRIM2
4147,FMN2
4148,ABCA6
4149,ITGB7
4150,USP53
4151,PRKCE
4152,SBNO1
4153,AMZ1
4154,TRMT61A
4155,PPP1R42
4156,DHX30
4157,TRNP1
4158,SUCLA2
4159,IRF3
4160,ZNF2
4161,SLC12A8
4162,BLVRA
4163,PTH1R
4164,CDKN1B
4165,PCID2
4166,SLC20A1
4167,NCF2
4168,DOK5
4169,HAGHL
4170,TBC1D22A
4171,MAP1A
4172,CRHBP
4173,ENGASE
4174,HNRNPC
4175,LYST
4176,FAXC
4177,ENOX2
4178,LDLRAD4
4179,TBC1D8
4180,FNBP4
4181,FBXO33
4182,RCL1
4183,ELP6
4184,FLCN
4185,BANP
4186,NPHP1
4187,ARHGAP9
4188,GPR151
4189,PRKG1
4190,ARRDC3
4191,LYRM4
4192,NDUFS2
4193,LIN7A
4194,GSK3A
4195,TP53I13
4196,IFT74
4197,BCAR3
4198,PELI3
4199,GOSR1
4200,RHBDF2
4201,ZNF334
4202,CRIP3
4203,GNG2
4204,GPRC5C
4205,KIAA1328
4206,SNTB2
4207,GALE
4208,DENND4B
4209,SLC19A2
4210,UNC5D
4211,ZSCAN12
4212,NEFL
4213,NIPA2
4214,ANKRD44
4215,NDUFB4
4216,C1R
4217,CNIH1
4218,TPK1
4219,TRAF3
4220,SWAP70
4221,HCN4
4222,TSPAN9
4223,TMEM218
4224,GALNT9
4225,ARL5C
4226,IGF2BP3
4227,FAM167A
4228,FAH
4229,THAP3
4230,PCOLCE
4231,SLCO1C1
4232,TTC16
4233,WDR1
4234,IL15
4235,PTN
4236,SORL1
4237,NCK2
4238,CBY1
4239,PPP6C
4240,AP2A1
4241,PCDH20
4242,STX3
4243,PAFAH2
4244,SLC15A2
4245,G2E3
4246,RMDN1
4247,SLC32A1
4248,FUT10
4249,SIGIRR
4250,LRRC36
4251,ARL4D
4252,COX7A1
4253,ZDHHC12
4254,POLR3C
4255,PLEKHM3
4256,QPCT
4257,ELP4
4258,RNASEH2A
4259,TTPA
4260,TONSL
4261,MRRF
4262,LHX6
4263,KCTD9
4264,TADA2A
4265,CEP128
4266,SLC12A6
4267,SYNPR
4268,THUMPD2
4269,SLC12A5
4270,JAG1
4271,EPHB2
4272,WDR90
4273,MYPOP
4274,TRIM45
4275,CDKN1A
4276,STAU2
4277,ERLIN1
4278,FGF9
4279,FBXW4
4280,KCNS2
4281,LMBR1L
4282,ZFHX3
4283,FGL2
4284,FASTKD2
4285,MVK
4286,NAGPA
4287,TP53I11
4288,BCL2L11
4289,MID1
4290,DYNC2H1
4291,MLXIP
4292,PGK1
4293,PRKAB1
4294,TAZ
4295,ADAMTS13
4296,FSCN1
4297,SH3RF2
4298,CD53
4299,RXFP1
4300,DEPDC5
4301,ARID4B
4302,NCKIPSD
4303,HES1
4304,STAB1
4305,NUMB
4306,GTF3A
4307,TRIM24
4308,NAA35
4309,QSOX2
4310,SEMA3C
4311,SOX9
4312,TBC1D22B
4313,SYTL5
4314,PLXNA3
4315,KCNG1
4316,CCDC138
4317,TBC1D24
4318,ALOX5AP
4319,ACSBG1
4320,FABP5
4321,GFRA2
4322,ENPP1
4323,NMNAT2
4324,GGT7
4325,IPO8
4326,SNAPC4
4327,APPL1
4328,SLC30A10
4329,ELOVL6
4330,PPCDC
4331,MRAP2
4332,ANO3
4333,ZNF827
4334,MRGBP
4335,SH2B3
4336,CLEC16A
4337,ATP9A
4338,SCTR
4339,FCHO1
4340,NCAPD2
4341,DHRS3
4342,EMP3
4343,RAB40C
4344,SREBF1
4345,CLDN10
4346,NUP107
4347,DCLK1
4348,NARF
4349,LDLR
4350,ATP1B2
4351,STX8
4352,LTBP1
4353,ADCY2
4354,EFEMP2
4355,FABP7
4356,INTS3
4357,APBA2
4358,IGFBP4
4359,HTR3A
4360,MLLT10
4361,FBXW7
4362,PSME4
4363,MYO15A
4364,BBS7
4365,SLC9A7
4366,CSRP2
4367,LIMS2
4368,ABHD12
4369,ZNF804B
4370,PHLPP2
4371,NCKAP5
4372,BIN3
4373,GPR158
4374,ARHGDIB
4375,COL5A2
4376,ROBO1
4377,KIAA1217
4378,PLXNC1
4379,PBX1
4380,FOXN2
4381,KCNJ11
4382,BSG
4383,AKAP13
4384,RYBP
4385,CBLN4
4386,ZNF398
4387,SRGAP3
4388,ALDH1B1
4389,STK32C
4390,SEPSECS
4391,CNNM2
4392,SLC35C2
4393,BACE2
4394,CCDC177
4395,EXO5
4396,RAPGEF2
4397,PGS1
4398,B3GNT5
4399,XPO6
4400,KIN
4401,GREM2
4402,TSPAN18
4403,TRIM32
4404,TMEM14A
4405,ATP4A
4406,NLGN1
4407,SALL4
4408,LPAR4
4409,BLNK
4410,RNF8
4411,PIK3CB
4412,STPG1
4413,DLL3
4414,HECTD1
4415,ZFYVE21
4416,ATF5
4417,UBE2Z
4418,NEK7
4419,MYC
4420,MMP16
4421,KCNF1
4422,MPC1
4423,RASSF8
4424,ATP2B1
4425,HS6ST2
4426,GRIK4
4427,KMO
4428,SLC5A6
4429,MARK2
4430,ZFYVE9
4431,XKR4
4432,PCGF1
4433,KCNH4
4434,GRK4
4435,RTCB
4436,GSE1
4437,LY75
4438,CLMN
4439,NR2F2
4440,SP110
4441,DACH2
4442,STXBP1
4443,SDK1
4444,USP16
4445,CDH23
4446,RBM47
4447,KCNB1
4448,PADI2
4449,MYLK3
4450,NSUN4
4451,MYH7B
4452,RHOU
4453,CKAP2
4454,EAF1
4455,RHOBTB1
4456,EMP2
4457,TACC3
4458,FHDC1
4459,TEAD1
4460,ZNF503
4461,MICALL1
4462,PPRC1
4463,ZBTB7C
4464,GPRIN3
4465,MKRN2
4466,ADAM32
4467,GNGT2
4468,SYNGR1
4469,KIF21B
4470,NKAIN3
4471,CEBPB
4472,CHST10
4473,DCBLD2
4474,ZNF408
4475,EGFL7
4476,TTYH3
4477,SCYL1
4478,WFIKKN2
4479,DPH6
4480,ATP8B3
4481,CDC6
4482,TIMP4
4483,HACE1
4484,CTSB
4485,TTC9
4486,CELF3
4487,RNF135
4488,PCOLCE2
4489,NRDE2
4490,HS3ST4
4491,CDADC1
4492,GNG12
4493,PHYKPL
4494,SLC43A3
4495,CCDC93
4496,SACM1L
4497,PGAM1
4498,BAZ2B
4499,TLR3
4500,LIPC
4501,BARD1
4502,NTPCR
4503,KIF11
4504,ACE
4505,TICAM1
4506,ABCD2
4507,SPHK1
4508,NDRG4
4509,C2CD4D
4510,NR2C2
4511,ADAM11
4512,NELFCD
4513,RNF208
4514,CTNNBIP1
4515,PIGF
4516,MAPK10
4517,SLC25A4
4518,IFI44
4519,ITGA3
4520,NRN1
4521,SZT2
4522,AFP
4523,KIRREL2
4524,TTC12
4525,CYP1B1
4526,ARHGEF18
4527,MAN1C1
4528,NCKAP1
